consuming_tx_hash,input_tx_out_id,input_created_in_tx,input_out_index,input_lovelace,input_ada,input_address,address_role
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5322481,0117a3b9687f87ecf3e2ae63eefed895e39b0cd2b255e5f85547d0d56b62ad6f,0,24038633984,24038.633984,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5324030,f4a400e77dcfa57cfa981616957caaec047dc32995c6b99602cd5c074da11de3,0,21031889147,21031.889147,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5345376,ce8e09a8c9681fcde6b82ee87be1bc53ecc2738f58b8a1a8b4bca6f6b3081397,0,408034159,408.034159,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5345725,0668e40b99ff56138392fd10a45cd00a9903b28e7b3646bc2fd45149d5291294,0,399897833984,399897.833984,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5349608,a8d203cf8f116d5f9bde548a12561a8a3176a2625147e3b2680d053d6da9da58,0,7222008784,7222.008784,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5354029,7193ad1d670b85c70f5893dc01af3468b8b11b2d245779c75eaeeb57e16b3cf1,0,4988833984,4988.833984,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5357090,dee09946f3f7c9ef5ab6b0f0790425947b7a37ea0c050a40fc38da2ffa9ee36e,0,9122673616,9122.673616,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5371182,13dea4877564bd8643c95493fa251030d5b1891f702914c6c1f2ba6632d0899c,0,89834159,89.834159,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5379788,1fb8c74fb3c5c48571f962ebe40a8b2af58c7f1788aec24f8a47ec8c9ff23f5f,0,13526233374,13526.233374,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5395080,a76ca8c3c5e3df875508c4d77ffc58d040347784cf569eb7fae6f8f0ce612523,0,7371193455,7371.193455,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5400781,e3ea41db69cb0646656c10962e7d0b8db5b87ad304265f00e705a33bbacc22a6,0,121622675,121.622675,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5401918,55350b7ef0901844a29ab3d8b5541e88b248b3f2594307f2c03bc44201f47a74,0,98834159,98.834159,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5404446,5a392ef4484f64093279fd89075fdd01259b09d61e043cba7659987812664f41,0,429786825,429.786825,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5405068,b187d0def4cb3d6cadbdb6550fba1e46a52bb62b20113d855df7ffdd7b21331c,0,13707833984,13707.833984,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5415548,bbff7cce9486f37afe504dcbfd4daa5995f10fc6397aee2359cd5633a577dff1,0,999834159,999.834159,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5431941,a632ec324e61c8147ef58c17d43f8c9410aa541d50b4fdfa94377dea6860e906,0,999834159,999.834159,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5460260,9f74b2b92f6613eb2c0a1a150b3be7f12e54e2a40c1c94a95ac13ef7092ae21c,0,26472333984,26472.333984,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5469561,2a8020f5014539f95838b7a560d56da55b1527ea757f4e9b8d884e067fa6021c,0,59999833984,59999.833984,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5472323,68c70e1fd068f0472c1e79d3f01e5f99b35f30a71052b85c742f43f4dce071c5,0,3112315034,3112.315034,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5474829,481684d4c56c87e4464dedeb8b78fb818fcbd4281f33ca91ee00074e86992a0c,0,2006824159,2006.824159,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5503467,26f6d1dbb2df62243877d5e53aa7be5c2a382ce490752823676c56c0edd27f44,0,6202485303,6202.485303,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5508041,625eab97dc42c56b437b6f88443d80a54ffdbb67f5430f393ff3d60184bdb1ff,0,149683158,149.683158,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5511151,003c020811810c61bf73ab57a0f874a6f07254629b0506ea477b6d3c4a4b0340,0,41949433984,41949.433984,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5516681,b1c7a68c1f44a643314b478e729adbb6d74984b317e53a4ffde6eb76fa42161a,0,135002643529,135002.643529,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5524788,5d63585c3fdaa8808c1321d3b4a102139e4d9d5c613db40f6c587b02702def5b,0,5999833984,5999.833984,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5550989,864c15d90110a4255f372597622a5103bc99d965dd3cb0915f1b27e76c777f66,0,475434159,475.434159,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5559945,e45b4e08756d0db9f4389f4b9de27d47c15d444792d2fef61faf8f35fdbc621b,0,1463375196,1463.375196,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5579834,cc04441e815f37c6e89c68a0341cdfff04acde9bfae53b12edebacbbec2b18c7,0,728941984,728.941984,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5581335,a96b2be4d677d2ab3c0ba051483f2c8d59bde318cfc1804aeaeab6e09d42d423,0,371008669,371.008669,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5596058,d2e22aa4862efb81520cce82bfd1bdb5bf3bd2bcca8868203eb38aef80636826,0,6649643980,6649.643980,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5598939,f209c8a15a96ef4f4f068699505c4e4c87436bb9c562f0a6810f4a85f8de69cc,0,3894688918,3894.688918,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5600244,7d3789783b893075bf76eb01be91b08072f7926a0997eeaf24833fae223175b2,0,2613152359,2613.152359,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5603108,0f333f470062727efa02e900d36f59b5f84895749817c0caa8cc99d8ef0a9e2f,0,35929833984,35929.833984,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5609834,b189f5f61d1a54525938e9e52f608438fb09bc318f988dd88384abb66d32eee9,0,11264833984,11264.833984,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5610191,2510aed8794ef6cc367d7edfceac26800c1801d38c28428131aa9b0ea9dc4943,0,1323812277,1323.812277,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5614485,b8bd9de4c969b1cbdcf6f45253109f843e2eb603d8bb0eb465ad9e64aa00959f,0,9999833984,9999.833984,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5615618,9744182c187b3247e26fe549a1091473947081fd17da7fc7f111fceba085c6eb,0,9834159,9.834159,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5620638,8a3fe76871a8f63c0cb1d69b11154b29e98327aa4eeb4101ea0d0fcd52dec6e7,0,29083902029,29083.902029,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5624476,e0231314df5054922854c7b2db6009fea712f01d58f9b70971fa83af7a4346fb,0,499834159,499.834159,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5644681,306253092573dabde507eab4a441e94572addd48ef7f2c3a9def2a6c7325e2b6,0,1301530159,1301.530159,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5648281,c245f0003743e1c6106bb341050f0e1b005a1bdedd2616ec6e900ebe8aceda03,0,99534159,99.534159,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5649688,01a7a4472abf484de19b82455474b5720c672a4023ba0b01e95beb03119b25c0,0,798074459,798.074459,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5649823,0bf76abf7ea1adafef6195c55718de014019c2957b45bb888c25666228b7159b,0,10272141429,10272.141429,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5656357,24f4cc17b0038bc652d1e4ab0e46748a2a9556e37d01b0f361f0c2acdc82a2b1,0,1129702159,1129.702159,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5678309,8d782da14a4b797a753bf276ae0f8f2616f27bb3faed72c741e34c81c13fc7c0,0,10000000000000,10000000.000000,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5683782,d5d953a2b4a1c625a29708a155893b3b1df72d59b567dff21a2c34b4d675b80d,0,129834159,129.834159,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5702013,4dedebf8296e03880cbc0045eaeb022c388ebf5cab5c6724b680cbe613ad9b4a,0,1397947386,1397.947386,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5703571,4f87d668441ec571d6db9deca1091d329d07afe44669e3a6be713d31001492ce,0,14885531029,14885.531029,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5704889,d89101881042c21a132b1b5a31a9dea7a570d3120e3ca6322f5c42d2a9276fff,0,998834159,998.834159,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5742952,a8b7ce0e5e070b60d556051e4127a5cffb2fbfe6023dbf4e5e3c6fa362dac44f,0,1860974739,1860.974739,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5743153,de9eda8c7840d1aec5f869944f87daa420df3e4965b0ac5b7e8ab23542ba2283,0,2182267564,2182.267564,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5749027,f781603ea44477327b3b9f66338083effa01c83b55520ab1ca404665ca77cafe,0,284734159,284.734159,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5753825,c7dbf707c0ade884374e5ba178a5c4a7dd1ba8bcabe3137df4283f33ad578e6b,0,498834159,498.834159,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5754132,0cf570bf5121fbd303039e1c53b4e806d1a2ef4500e9389fce4bb5305a0199a7,0,676907026029,676907.026029,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5767176,8cd35df061c63c447b4eb1532290f38f5b85b97d0c74048ee3c8a691edef626f,0,1857134159,1857.134159,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5795062,382cf664e65fa60606ef37270d6a7a1249f051c271cccbb380dc28b1eb86fa4a,0,400000000000,400000.000000,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5802117,147c25d120eb44e4141327efcf6131d394fe6985caf3f9925dcfadd66921e0d9,0,1556109318,1556.109318,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5810875,8dd9bb1595a54eb9e814d1ace01a1e1504a1134ad53a18727300c99143b0baa1,0,12999833984,12999.833984,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5813359,e2a05ce67ab181a8d290cd25580d22c53be5003318b94c7666d5ac6e2df04cef,0,4048137145,4048.137145,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5816233,be5163258d0f5179548f74ee5a2c5963c00b2d1a6c6bf8c25e2dba3fe733c7e1,0,999834159,999.834159,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5830702,ab274335ba630a5d88ee45fe037322c3f424882073191828d9dd80bf428ee9d4,0,12026548293,12026.548293,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5835699,3a02f8ae5703e52401446e4b0b2d71a9901e49d1045f117dfd880ee8655c40c8,0,8999826029,8999.826029,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5837686,3a9370060333bbe3e706881dfbc116a80985c15ed6c9730a49f716f34d4ba109,0,7161282347,7161.282347,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5840497,3faec44a4383ae8a1d75dec3f7074ff55aefcaa971f2d41bd1f18c7d02c57ed9,0,2574256159,2574.256159,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5842987,536bc6ee3e762836d590233c5d141652eb38ff588f99208fce85f2f42bd12790,0,5548833984,5548.833984,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5848094,c838e502e0d3fb131666ef8e489f4174589b7c3da846c33f8f09b56aaca22f6c,0,999834159,999.834159,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5863745,f3c490946f3a9914ff159069b33638436ddefed3c7c9b5cce55eb8676b576aea,0,3686155659,3686.155659,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5868479,4f94e1e9ded1f9187b5a7b1f0d0e4de10cf0fb814795647725a3bcfe46786f1d,0,3157059645,3157.059645,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5878896,6153eaf95eb67f18fa244db85e237b6f2e79af8c750bd693fc3e49b870400b96,0,789834159,789.834159,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5885284,0f89ae8fb15674e3501061ef997920553955864ad0ea87c4dfb278d4c71a8990,0,9989833984,9989.833984,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5889003,d1033346b3bdca2350eeb7c20a3ebf913ad178506ac9482eb14bfefea618067f,0,2818826205,2818.826205,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5900354,ea6fa2267f66d5a433266bbcc7e23f0275e6ecbc3b72fba8ebeb19cad119a8ee,0,2472658606,2472.658606,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5919586,29c02a4cd57eec528f5c0f44015dd6e2705f4e5205e6a5df71a096299dbf1b75,0,12041472984,12041.472984,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5920020,12e32032eb1f62587c9ce9aa377f3a44067f85e2d750d92ef6f37970bfe69d5e,0,1229356205,1229.356205,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5924248,0857d788a4a2b3067b287ef7b7353ec67c48c88076101ec95da7d4bb50837b6d,0,998856420,998.856420,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,5927611,a7948104d6072ff8c704123f645ecb0203f4e66b5288ad953deb8c39f258e17e,0,288234159,288.234159,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6185227,d9e6203fe38466897a555dbbc4719c5660e753f70435d73203b549c6b7c38f8e,0,1379218081,1379.218081,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6192984,8b5517bfce62f55a92a9daba0bc6d9a508dadecb8a460e5f4edbde0261674f7a,0,445163118,445.163118,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6207422,788ca99ea19d58f8850599c5d76261fc13bd5bffe4caa71405c562f51f68c6fe,0,99810119,99.810119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6208055,8b646f2f70b7739214a709cad7c968df963c90711687f3701d8aee4c4c794fd8,0,11757553067,11757.553067,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6231300,4d36d8f61e2a039ac3ea24ba448decbe1cdc92ae4eb22b73a95bc4bbfeafdb61,0,50523609567,50523.609567,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6233142,3f287cb434021344ca804fa02d972de205590b5473bddfeff874c2e49f640caa,0,67142785693,67142.785693,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6233815,bf69c410356ca861ac7effbd3a71982c81e2826a27c18e18229478192c39aa49,0,787810119,787.810119,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6260152,2d327eb5796cb2d7dbb2984632f01fa47062b18ad6279d3bffdc1aa5e48bbbbb,0,2159093750,2159.093750,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6262299,d39b005035f91a273e014bc43cbbedd1ba79644ce6c804bcb81cfd6678e5bc0d,0,260698171,260.698171,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
26174c832f6261944ac9074817b0dbe8ef7f81d55f193723672cfd0065d0bc04,6269247,e5fde20438b715d5fdeb63ecdceb86c2d8920a6f7b4a3264f2adb7774c610d54,0,19173377727,19173.377727,Ae2tdPwUPEZHiXixpj6Xdju5jti25cY7QhjHZ3WiZypCsfEJoJx5fGujAKn,bridge
