stake1u8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdspccdda8v	239312.10	437db26e021a6cd598d6907709f7a399ed84e76a07ae9247655c71058afc1562	219115023	addr1q8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdsplv3sj6rjj8xnffu7etahmxggs0f9p07x32z4w8qdzumqrsquz66j	stake1u8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdspccdda8v	2662076.10
stake1u80y77jjfcdymt38amg3na9w4p4d89ffw66xqsspdwsa2sqt8epdn	233877.54	ed9a693a90b7deb14132e6c3daad3024adcaceea276670bb2af4924f5332eb05	148387011	addr1q80y77jjfcdymt38amg3na9w4p4d89ffw66xqsspdwsa2sx7faa9yns6fkhz0mk3r862a2r26w2jja45vppqz6ap64qqfjdtz8	stake1u80y77jjfcdymt38amg3na9w4p4d89ffw66xqsspdwsa2sqt8epdn	1223761.75
stake1u8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdspccdda8v	231001.49	dcd86a2ffd8cbac5da45309312ad4c3609b704b73d5a70b5524d9dc57ff6b496	213289980	addr1q8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdsplv3sj6rjj8xnffu7etahmxggs0f9p07x32z4w8qdzumqrsquz66j	stake1u8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdspccdda8v	2921666.55
stake1uykws5pmwjxktdhlkz0pac3cu2guw6fjys2zaanmdew6xrs5lgv4n	225984.41	425d65500bb53b6d9a28602a6bc3d78ac0f8172ed88896dda6234988733324b0	148385991	addr1qykws5pmwjxktdhlkz0pac3cu2guw6fjys2zaanmdew6xr3vapgrkaydvkm0lvy7rm3r3c53ca5nyfq59mm8kmja5v8qvygvru	stake1uykws5pmwjxktdhlkz0pac3cu2guw6fjys2zaanmdew6xrs5lgv4n	1305806.23
stake1uy86sf5xrzcpg2ncddkzz6z2ca2m59qsnu4qxar08g9rvkgwkpjjv	223555.22	b02dd2cca8cecddd992bbf9b744789709050f639870f9e73fdf056931d6ad3db	195396622	addr1qy86sf5xrzcpg2ncddkzz6z2ca2m59qsnu4qxar08g9rvkg04qngvx9szs48s6mvy95y4364hg2pp8e2qd6x7ws2xevsjx8w05	stake1uy86sf5xrzcpg2ncddkzz6z2ca2m59qsnu4qxar08g9rvkgwkpjjv	2309486.09
stake1uy86sf5xrzcpg2ncddkzz6z2ca2m59qsnu4qxar08g9rvkgwkpjjv	223279.47	55c50fe57d821ce8566c7c3cfd49d003da4651b2f8d98cce8d69abeb3acd8f24	169786927	addr1qy86sf5xrzcpg2ncddkzz6z2ca2m59qsnu4qxar08g9rvkg04qngvx9szs48s6mvy95y4364hg2pp8e2qd6x7ws2xevsjx8w05	stake1uy86sf5xrzcpg2ncddkzz6z2ca2m59qsnu4qxar08g9rvkgwkpjjv	2097551.04
stake1u80y77jjfcdymt38amg3na9w4p4d89ffw66xqsspdwsa2sqt8epdn	220114.06	82991f6ee85cf6b52cf7439957636d4df0a7c965937c58c3ed7acbcb18e104e0	169786834	addr1q80y77jjfcdymt38amg3na9w4p4d89ffw66xqsspdwsa2sx7faa9yns6fkhz0mk3r862a2r26w2jja45vppqz6ap64qqfjdtz8	stake1u80y77jjfcdymt38amg3na9w4p4d89ffw66xqsspdwsa2sqt8epdn	2067334.96
stake1uy86sf5xrzcpg2ncddkzz6z2ca2m59qsnu4qxar08g9rvkgwkpjjv	217411.92	a868040026cf7cb327e211bb000851db9e916ad7e4673d8d7b467b0fb7b42147	50663222	addr1qy86sf5xrzcpg2ncddkzz6z2ca2m59qsnu4qxar08g9rvkg04qngvx9szs48s6mvy95y4364hg2pp8e2qd6x7ws2xevsjx8w05	stake1uy86sf5xrzcpg2ncddkzz6z2ca2m59qsnu4qxar08g9rvkgwkpjjv	66217418.54
stake1u8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdspccdda8v	215655.53	dadaf04703289295b9c7844251255902432f3a2daa6185cae15e8e917137defb	169787130	addr1q8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdsplv3sj6rjj8xnffu7etahmxggs0f9p07x32z4w8qdzumqrsquz66j	stake1u8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdspccdda8v	2089491.66
stake1u8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdspccdda8v	214757.58	203902311c80d320973424adc8fbe4dfa1a47732967b807a20deb383c1d3ffe4	50663679	addr1q8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdsplv3sj6rjj8xnffu7etahmxggs0f9p07x32z4w8qdzumqrsquz66j	stake1u8kgcfdpefrnf5570v47manyyg85jshlrg4p2hrsx3wdspccdda8v	66214764.20
