snapshot_utc,trace_schema,stake_address_id,stake_address,latest_drep_id_bech32,latest_drep_hash_id,latest_vote_epoch,behavior_class,behavior_score,behavior_flags,root_count,root_combo,current_utxos,current_lovelace,current_ada,min_depth,max_depth,output_block_count,same_block_event_count,max_same_block_stake_peers,same_epoch_drep_event_count,max_same_epoch_drep_stake_peers,voted_proposal_count
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,501639,stake1u8eraktrnu7kymwnuwcakeeugt93v4n5ms0w0enr9ltq9esewqyce,drep1h95f0wrxasn0fwfajwe8jtjfdw5nd880d073wh2llvxk54rvnus,40411,606,high_confidence_retained_like,11,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,6,46641965863,46641.965863,12,14,6,4,3,3,2,75
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,350088,stake1u9jv5dfh22g23s3w69n9rjagwrn6yvr0cftsvtpj7rppjucup69a4,drep1kyppjlhz4lawh4g0ewx2d8a5l20t4yclfnppnuvdkmt7vccg836,11,522,high_confidence_retained_like,11,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,8,35775169846,35775.169846,12,14,8,6,5,2,4,82
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,294374,stake1u9m0mlt5z7nm0jzx3h2va0ppa36fl4wppnah0nnad6a6t6cran537,drep1xa90kae89lneyj6ktjrl3mwyvvkq7pxegtjw5rpy50kvclrsl4f,32246,531,high_confidence_retained_like,11,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,9,19593143544,19593.143544,11,14,9,2,2,1,2,7
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,437154,stake1u8rzm9tulpjw9umc52wscm982cj0djet0twqqeanam39ykqujujuu,drep1h95f0wrxasn0fwfajwe8jtjfdw5nd880d073wh2llvxk54rvnus,40411,589,high_confidence_retained_like,11,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,11,16895716076,16895.716076,12,14,10,2,2,4,3,75
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,104105,stake1u87fqfa0nngv7ksensfpvwa4fy6ymjt2fd7uhpxthn6sayctt3sa5,drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt,60721,585,high_confidence_retained_like,11,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,3,13766886155,13766.886155,13,14,3,2,4,2,13,124
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,58040,stake1u8cac58x3l5l8qxk6lj8f0r67krctn5qxp3f80lfpdn6tvss56q5j,drep1ydvwp8x9j8u4flwjqwxf8jdjwp9p4zf2x4rk7vv7fgzk6j2k7c6,703,551,high_confidence_retained_like,11,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,3,13712879403,13712.879403,10,14,3,2,4,1,2,83
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,410040,stake1uyfju8ttn5qd8qm36erxpsurgr0gtwyet48vavwtlkj3dag9409uq,drep16tsw66jtrver8ur3y3zzq2fl0m4swl4lwk88fvu8d4z4ydukrj0,751,606,high_confidence_retained_like,11,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,7,5148374808,5148.374808,13,14,4,2,3,2,3,84
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,221077,stake1uxttxwh697kuzkamhvrgv6xyx2yqtr43hj8n852wpe2vvzg7h3yje,drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt,60721,576,high_confidence_retained_like,11,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,3,2576266926,2576.266926,13,14,3,2,2,3,14,124
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,254473,stake1uxelkmp20m0au85kcqdht45fn2gdzlhss6gjkcwfhqy2excrzwgy5,drep1h95f0wrxasn0fwfajwe8jtjfdw5nd880d073wh2llvxk54rvnus,40411,537,high_confidence_retained_like,11,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,8,2376560040,2376.56004,12,14,8,5,4,2,2,75
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,379710,stake1u9k8x48klvcus4k8ssu6a77hruhfh5752ajmg33vdm4mrzs5rlnjw,drep13d6sxkyz6st9h65qqrzd8ukpywhr8swe9f6357qntgjqye0gttd,612,576,high_confidence_retained_like,11,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,9,1224550709,1224.550709,12,14,9,2,2,5,7,119
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,711208,stake1u9c0aycr2u3ecs7r8nw3034eek6fuer5zkf4vzdp3wjx78qsthnpr,drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt,60721,582,high_confidence_retained_like,11,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,2,871612921,871.612921,13,14,2,2,3,2,3,124
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,361554,stake1uy0gef2qza2n67g4frlmfe753auhck964hfe4cqvjlz4nks85kapf,drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt,60721,548,high_confidence_retained_like,11,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,7,771700000,771.7,11,14,7,4,3,8,19,124
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,364258,stake1uymqnpljcjqdz54vvz99mf2lj7ncx72m6fw6xzh399z3s8qcvmpnk,drep13d6sxkyz6st9h65qqrzd8ukpywhr8swe9f6357qntgjqye0gttd,612,539,high_confidence_retained_like,11,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,2,592600000,592.6,13,14,2,2,4,3,6,119
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,305986,stake1uye9hjtpkvru9h0q8prr56vvk8njxj9kh8hngq35pevl0sqxzljgv,drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt,60721,582,high_confidence_retained_like,11,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,9,363757853,363.757853,13,14,9,5,5,8,14,124
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,422678,stake1u9ez87mcrt3kpqvvnz478n0q0puvrgu7649acphwfcq6j7qa8x9e6,drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt,60721,618,high_confidence_retained_like,11,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,3,203999967,203.999967,13,14,3,2,4,3,19,124
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,223211,stake1uym7s429zxsx64kfsvw49puz50r742czrum30katg0rjp7szk3v74,drep16tsw66jtrver8ur3y3zzq2fl0m4swl4lwk88fvu8d4z4ydukrj0,751,537,high_confidence_retained_like,11,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,2,100742000,100.742,13,14,2,2,4,3,5,84
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,117909,stake1uy2szszadzdl2fef932zh4xhnrlvy95k59yn6unn99sp3gs27zv9c,drep_always_abstain,14,543,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,20,489039722535,489039.722535,13,14,6,2,5,3,46,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,554036,stake1u874qynqd8nvmav7ykl9uqrqcm9sm3durz92v24yf796hwqv53dpg,drep_always_abstain,14,526,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,5,465191622478,465191.622478,13,14,5,4,4,4,63,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,210561,stake1uyeh6jg579pwj0mcx7yarp6ey2897yn8fvsjcwymskx7vgcu8zzk2,drep_always_abstain,14,556,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,4,96597827701,96597.827701,13,14,4,3,5,4,68,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,481862,stake1uxya22a7ves5mngpppschutz85dtrrzm582fgjxlvr4zfvqlgl5wt,drep_always_no_confidence,27,534,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,10,56945429774,56945.429774,13,14,6,2,5,5,4,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,227134,stake1uy83d47xat399pkl3taqv2vlf6pepfwmlh7c2dy0ul0mwdg4lmnjv,drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt,60721,585,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,10,52427479960,52427.47996,10,14,5,1,2,1,2,124
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,302783,stake1ux3at5465zzaqrucjgtlta4tam64yc3ualz4dns8kjzep3ckh8dqf,drep16tsw66jtrver8ur3y3zzq2fl0m4swl4lwk88fvu8d4z4ydukrj0,751,638,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,5,50984233838,50984.233838,11,14,5,1,2,3,5,84
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,450864,stake1uy407n6mnc7783x9h5uv8q7q7q8jxkyu3unsrsfs4zx9tugmn4uln,drep_always_abstain,14,528,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,4,50229905950,50229.90595,11,14,4,3,3,5,63,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,422428,stake1u8t0neypdvufka7ph4235vvjum8e8dyk5nflussateengsqlv52ld,drep13d6sxkyz6st9h65qqrzd8ukpywhr8swe9f6357qntgjqye0gttd,612,536,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,9,18952943682,18952.943682,12,14,8,1,2,1,4,119
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,453981,stake1u98c69m9m5z42cgu8k37vkvypx90y7yrcn8qmugwqzypsvgwvyhmr,drep_always_abstain,14,562,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,6,15834117929,15834.117929,13,14,5,2,3,5,68,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,239395,stake1u8m6g73auj59th7p3d4sx96tax4v9rs2vdtk0vppxsrupmcaslhyc,drep_always_abstain,14,610,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,4,15369900525,15369.900525,10,14,4,3,2,4,37,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,296380,stake1ux2r6t4lly09pdn5y8ah4etp8a5m2ypkwkqs85kl0py2pwqy260ff,drep_always_abstain,14,530,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,5,15353112754,15353.112754,13,14,5,3,3,5,68,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,432507,stake1uyjwxv2qjscu89s79qmerukmj0d42zz7hwd75jw9fcfwnpsclxsgw,drep_always_abstain,14,526,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,3,10740862375,10740.862375,12,14,3,2,3,3,65,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,39882,stake1uxgsxujhgzzmkrldtdvneqtpcq9hhhdjne0fcha9n5e4xsq0pnvg3,drep_always_abstain,14,613,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,4,8467578977,8467.578977,14,14,4,2,3,3,63,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,478668,stake1u887dz0qghx6lat8sx8qlemlsz50tu3usgy7jr9c406lw8gj93mxz,drep_always_abstain,14,605,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,8,7007406230,7007.40623,13,14,3,2,4,3,49,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,304454,stake1u8xal3lucl3z348kdk62uayymrawydhk2udjcazp33vznmc8v9kez,drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt,60721,574,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,11,6165774299,6165.774299,11,14,9,1,2,4,6,124
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,386842,stake1uy9r8f2k5hca29ekeqagv448wxuwcupe42s2s4l7yegmdqq00lhau,drep1ectemlv45xsnvenfgkhwsxncfvxev4qllj7x5w6vlfc7kmd9zcs,122071,607,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,2,5923390750,5923.39075,13,14,2,1,2,1,2,66
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,305611,stake1uy2vwk56qcxq6w8gzuj5xyd0nv0n5fv2g3altupc54tyqpqadcvtv,drep_always_abstain,14,535,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,3,4685717507,4685.717507,14,14,3,2,3,3,68,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,289349,stake1u9vse82hscgv4e6jxsmgp85d3dqru30c3xlckrkj9xtxm2cv8xfm7,drep_always_abstain,14,530,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,5,4651996627,4651.996627,12,14,5,2,3,3,65,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,29453,stake1u8wcsxcgkpnwyd49wdht2d9794lh66u67gre3zqaqlgesfgjaq7tg,drep16tsw66jtrver8ur3y3zzq2fl0m4swl4lwk88fvu8d4z4ydukrj0,751,536,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,1,4539341999,4539.341999,13,14,1,1,3,2,5,84
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,466245,stake1uynkdwclkqnhep8z4m7k4ms4tpvc3fkfq09k662p98zdzcc7q986w,drep1alkaplr0l7lt9fva4zrduvke22m8tsntw380p2ery9w7gpf74km,57161,557,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,4,4088183300,4088.1833,12,14,4,4,3,1,2,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,337446,stake1uy47mn5u8rsuwzuqmca5xrlddrfxagewxhde00sxyd8m4xc68x5ka,drep_always_abstain,14,593,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,7,3796344534,3796.344534,13,14,6,3,5,6,68,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,347188,stake1uyg5x8xv4s378t7nf84sk0m37wjd26d8lw5xzla77ddwd7cej2jtx,drep_always_abstain,14,516,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,7,3649376987,3649.376987,12,14,3,2,3,4,68,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,350583,stake1ux3kq4tlw2754q46r0qx7qd0ndut7wqze3tpw8gqmvzh3dgj78p63,drep_always_abstain,14,546,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,9,3390470222,3390.470222,12,14,9,7,6,9,68,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,119374,stake1u8sef9kv9gqr8vtmrz859zlxec3lq6hmtasxsaldkx8h2dq3q8mfn,drep13d6sxkyz6st9h65qqrzd8ukpywhr8swe9f6357qntgjqye0gttd,612,516,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,3,3382103978,3382.103978,13,14,3,1,5,3,8,119
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,570182,stake1uxh2xsf9u8pf0h52gfs6wt8znwpuh6mlttvkcv4a7735p3qyl5jzk,drep_always_abstain,14,545,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,5,3201501077,3201.501077,12,14,5,2,2,5,63,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,763449,stake1u87hfvrp68qpd8xyt9lwr8eq3eev6ag3wkrhzqdulj99gqsq66k9c,drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt,60721,548,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,4,2991465322,2991.465322,12,14,3,1,2,3,4,124
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,538401,stake1u8scyn0fnmw5xmg9lzl6lnzuyy2c039qvep4v7uzhw92jjcwm7n7d,drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt,60721,580,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,1,2869200000,2869.2,12,14,1,1,4,2,13,124
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,662499,stake1uywwnm3xrnth273ntwqaw8a8hae4r6t79mht86azxa2kh0s6psp06,drep_always_abstain,14,583,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,14,2772020712,2772.020712,12,14,8,2,3,6,42,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,461768,stake1uy4ly9fpxeaue8ftvk09uc5gz68xw0fkpcpcc7r7gee4p4s7e6y07,drep13d6sxkyz6st9h65qqrzd8ukpywhr8swe9f6357qntgjqye0gttd,612,525,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,4,2500524863,2500.524863,12,14,4,1,2,3,6,119
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,214478,stake1ux200k4mlmffv7htm2cmdlkxtk0m8ghn372cd7este3wu0s3ggr2t,drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt,60721,574,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,2,2399000000,2399.0,14,14,2,1,2,2,10,124
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,364137,stake1uxen7t28ynmsx6ul6nvm6ts6rkd73d3qvehvnyw70v4x0sqfnnhce,drep_always_abstain,14,508,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,6,2334824000,2334.824,11,14,6,3,4,6,58,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,233778,stake1uym7d8xwhjw7t4u5ufwlqpqj57mw773yny702tlctg7a9rs3gdyjq,drep_always_abstain,14,522,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,6,2100520700,2100.5207,12,14,6,5,5,7,63,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,293169,stake1u8yn0wvvpkwc0q7ydvwj0w2t85wjc9w3a37uqg5zdn99gycfdte4t,drep_always_abstain,14,525,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,2,1625090545,1625.090545,12,14,2,2,2,3,47,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,412814,stake1uyxnwv2nu2rx6shuwwclgu9jwejuxkdqerdz55qp2scdcrqkvyf7s,drep_always_abstain,14,521,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,9,1538393278,1538.393278,12,14,9,6,4,10,68,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,170814,stake1u8k7v8qmessqsg7p37g7a0swngfkfax0fx7c2zletpsulqq83cvh8,drep_always_abstain,14,535,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,8,1518970000,1518.97,13,14,8,5,4,7,68,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,864135,stake1uxqukkwsplpq3halaqdfy0xwz969ngnseetgxkudsnlh0pg6htvmt,drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt,60721,570,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,2,1440824863,1440.824863,11,14,2,1,3,2,4,124
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,541853,stake1u8uhs075mg7w4zkph6lhu6wq5ahjkv477rq9vuua7kcsmrsmwx4ly,drep1ectemlv45xsnvenfgkhwsxncfvxev4qllj7x5w6vlfc7kmd9zcs,122071,600,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,2,1394129702,1394.129702,13,14,2,1,3,3,4,66
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,425952,stake1u9nkrym6luh6uu8z9u60vdgmuqjwqsl9x00wjpg2v8mkddg4c0y8v,drep_always_abstain,14,526,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,5,1370044725,1370.044725,12,14,5,2,3,6,65,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,350047,stake1u9l8mzpee06z50d62y29qf567vpkgncxp8uknma6t777zccneyuxe,drep_always_abstain,14,521,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,3,1219009027,1219.009027,13,14,3,2,4,4,58,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,487151,stake1u8yl5tdusxr4mzxx3e3swng9cng8j246jvx9elkt9943q8cvjxgct,drep_always_abstain,14,521,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,3,1200911200,1200.9112,13,14,3,3,3,3,68,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,506301,stake1uxx6exj068uwurj4urfw64f645yytwggenc90lchl4p7ptg6ap67y,drep_always_abstain,14,523,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,10,1119360889,1119.360889,10,14,10,3,3,10,49,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,554697,stake1uxpyv58msddmmhgrws9ff2ndr9k5v3s70emd2gdc3j572rqd8prxj,drep_always_abstain,14,543,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,2,1109700000,1109.7,13,14,2,2,3,2,53,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,272705,stake1u9dhxhrn6y756w9tt84ce59sdx73zw4hqsp2r3zgf9qn84gpl0eu0,drep_always_abstain,14,640,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,4,966485052,966.485052,12,14,4,3,4,5,65,0
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,407685,stake1u8rgv6j6qlkk35g725knwwhgtehaydlfj7c2xa2nxy6culgg40jup,drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt,60721,632,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,2,945867782,945.867782,13,14,2,1,7,3,14,124
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,240468,stake1uxff88k822jph4c7xrfv40ctdnhk827ml3m329gz6aty20cgydcqs,drep13d6sxkyz6st9h65qqrzd8ukpywhr8swe9f6357qntgjqye0gttd,612,524,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,2,925673900,925.6739,13,14,2,1,3,2,8,119
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,442683,stake1ux83005pn2vmye2qxacyjzr8mgr8ljs493uwfnu27qskqqqejkasa,drep1qe2l8gw8v7ydswfp9twytxcc3wzwdq8npt55f3vnlgv2u8sx3nt,60721,619,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation;drep_has_proposal_votes,2,emurgo+iog,1,869000000,869.0,14,14,1,1,4,1,19,124
2026-07-03 15:12:42.348269,abcde_forensics_stage_founders_depth14,419755,stake1u8whljn70palgh7l3n78kyjkypxegf5vtppdu8g0aqlrk3sy0kfav,drep_always_abstain,14,524,high_confidence_retained_like,10,same_block_hop;same_epoch_drep_cohort;cross_root_current_cluster;current_drep_delegation,2,emurgo+iog,4,771000000,771.0,13,14,4,4,4,3,65,0
