epoch_no,drep_id,drep_hash_id,has_script,amount_lovelace,active_until
653,drep1696uu5727nf962y8x8p2fq9mfkcd6s5wfwhhzt09efqtscyaul8,229706,False,107416418335,668
653,drep16d4rhqgfjwe0flcd0wrdczj2tn0fh0xgte0q200ss58uvt96ssh,46071,False,675569870,630
653,drep16f203ahsan44w8xh65myl2j4k0pf8y9dsqkracyqtvwhy74judz,12327,False,17404042434389,672
653,drep16f59075r6mu6zma7gqsfwfc308pl3gk4x7stakh8e2w0q9dsmez,1314,False,1633634010,577
653,drep16gx8g5wqxnsgcutg8cdgnn2svrjfznjdn08pv9u70d2g2uw7tqq,576,False,67452250063,531
653,drep16hju38dppe8t2lhfk2sy2kveanaz6h48erlcezsl5r3x5gewn4z,11461,False,25162122,538
653,drep16hqululjucg8u56sjarwd9dz4547glwqqz676kmu0hf2juympvr,16099,False,550872307,542
653,drep16jpdyan0sydhvx25nwp2jvsalp9lsjyujhklp6085a83xy2kz3q,189287,False,45931348239,637
653,drep16n6qwthvq6suegyxrc0phm62j9y0ffxtrwrr7yv8gpehzccqe2u,874,False,464899350728,560
653,drep16rxr0dkwfyga23hccvjj0rrdmvhlz7the2vwtrw9a26ygyhzruz,82017,False,147486805817,578
653,drep16tsw66jtrver8ur3y3zzq2fl0m4swl4lwk88fvu8d4z4ydukrj0,751,False,274650053145375,671
653,drep16v76d0z26a2wta75f4lt0mm9t6jq75ua67zqcz58vzk4jh5yuhc,160,False,21995135608071,669
653,drep16vzxjeexc8w596mzn4hgejdcayrtqdpr7dzg4fakmrn726x6uhl,195139,False,7241430669,629
653,drep16w06eg25sj3wv3xuu4zshnns5p7h8gxvl6dy75fdap5pjpr8js2,3337,False,10937263734,622
653,drep16x5f62cnnvk8qmx4wvulwlv57m4knjz6caj7qhkzhjfpj4t83qv,25936,False,5329661131,618
653,drep16xq443zrszh7nf43lzuxv2uhtdfhhdf9uvevstm4u3wnxg7x77l,114211,False,7764351638,591
653,drep16yh2nj8c87750ey6kea2pv7qpdz2wrms3rv4h2v5vachzcc4rqy,56827,False,609718804,566
653,drep16yrdjg5my5mnfscnzfekjuawz609sqqdu8w7c4jth26yqkxf5l4,64480,False,831887732241,672
653,drep176sktgzd9ggczd9jtqs9xn2ql5ygddayt3c423ckh6kp7rvdm2x,8125,False,6795032581,670
653,drep1784vf2s6ed5q084haqxd32xa9um0hce9804y669t2eytu3uqmfs,1871,False,94669567352,527
653,drep1794apaznpyzr2ru4px52804nc90rtjvhqg6p4gvnnjemve07skk,53328,False,125146602332,670
653,drep17c2cvvx6d2xxwwwea6d9w4g8jnzprnxs3ag8mawf45kvvswfhgj,20562,False,860895700126,665
653,drep17c74kp97u5ggwjsw0xgpxpaz0aqryqf7cdn5q06xj300c4lqzt7,10525,False,462170926705,655
653,drep17cfxgswae38hzn8ke36vq7ycskqqla7d4rgul08gszce6mtq2hv,7638,False,823161250042,652
653,drep17delrdj6c38jgmh73y4rs3qxrad3k4qtnscx2f3v4z3x6vp08vd,130281,False,53257563189663,670
653,drep17elhnlgrtesye6vteywxytju8daptqz989vh83kcdlawwm6pteq,20969,False,1711107015,621
653,drep17h6rggykfz37srj63lkuah5rg9ed8tzwmwd2nqywl6u3yqvsasg,2710,False,40132405679754,670
653,drep17hhlnktejahetpasuha5k7jp2pd4crxwymwtq4dvu07rw72w49l,28512,False,1865509966310,586
653,drep17j6wuzq3k7nxdrd8gxl8ek0rzpzfymfjacy3ntulrtf7j7f7546,26668,False,110607807826,611
653,drep17pq0e6f8rx6kgd5sjkatsj24fzkny3ffm54wr885uc2pzftd2ry,3428,False,1156657887029,650
653,drep17pxh60vrch90fhqnj578064jka7hpuq6axx52g2qygjp7l0cyjd,62834,False,51783523574,652
653,drep17r90fhh5r7vcx2dxsyj06dtfc5jph8l9k7f0zdqf7z002zj2ckn,28851,False,30640189029247,672
653,drep17rksqsgqx8ej3rtc3x4gjm8a44u6w3qcshfm46yc9tq4zeffuzj,2876,False,2588406385124,670
653,drep17ruta75sml90s48hazp7f2phsw0m4nl8s3mvffe0ylvfs9jkk4a,188749,False,225318426775,642
653,drep17rwr7x2qqq6tefgscqkrm067a5zpdg0zqefelwd0g2qeqhdspr0,17228,False,223369816,543
653,drep17s4ssn8xwe2q2x422f4kyz98a9p94vr206us08mlwm2c2yakm0q,102073,False,5328688233,602
653,drep17vw9clp7lnv2qjqtnx68vm6yjfslpgewprqa4kxg7rmkznaryj5,498,False,5570263579837,670
653,drep17x37hhwtekakdnx7fh3ge0d3pz370pulruvjvfhp207wkl2slp4,244800,False,1822268101340,672
653,drep182xt7lf3mkcaf7ca0n0hgfvlk425u4mc5xwpfscuvxamwzpyg73,250567,False,7995251139,662
653,drep183kpqfxmxtttuu6jxyug4m4mzn24y6270p5pg7d80530kj4u6m4,4090,False,166460294898,670
653,drep183x42l7taeyc40r68s75qpxllv6j8t3qyt4qg5vzc6zjgy3adpl,23662,False,23373147,547
653,drep184j4srn69aaqu00r8gjauqa6neh4w7xwzfzef0shwh3ggkylkee,5593,False,9218302581,666
653,drep185r8rr6j9evjs984vnr7haf5cn3qw5w220usk23cxffvwuutaz3,487,False,881544195323,662
653,drep185yt5r9avk7m9zfyx4cuycak9eeksj0w6rfua6t9c4q6k23mz02,14202,False,969713575199,664
653,drep186as56t9c20jj59rahv6svuy9sfs5txxr2mx7xe4xm40uddclxg,223670,False,1177821851,670
653,drep1876pw2ezknwxhyv9suzd8zf3kp0kym6q2pjhza7zm8f8x0nw3qh,97648,False,14504410812,586
653,drep1897nvzpn69pmpcgxejzgasre3mztxj7qf2hqs5se9n3p7qdc3yt,2030,False,25786339667756,668
653,drep18c6dw0e6z9lx65f22zrzgl0z49j48k39ttxqk4q6h953utzepy5,790,False,28114526952965,671
653,drep18d02ma9c6qc7u628lr8jntlr0hq39mu7avydwjmvtpyfssv9uav,7594,False,422416946,532
653,drep18g58zce55n90pqhpjm9u00w5ry72wkp9c33algqd8rupums2kmq,92225,False,657155993702,617
653,drep18h3mqgqvtma2da9un88fqmwymhqn6zl6vvg639flrp2vszleh43,68507,False,316653170,572
653,drep18kwdq55rlqpvdspdfa09h25ezg4z2utv4httetxtj8t0zqkrekt,26755,False,157080702,549
653,drep18mkkzdkce07ye0h555zm3rurnhpy4uek4gvc9t4aq7pcul7yajp,6403,False,984768049780,667
653,drep18q76y5v3p29yjy2fc3maf3w7guz3s027a5hljcdlgrcljfxn8a2,27145,False,453369137864,549
653,drep18qgzsfl8czhm38nynjgw46tpj3z9kk246z93sz2852ztjlmcj5s,196811,False,99171807484,630
653,drep18umq74tx8du48h4gmxswztd6h03jxrkj62yfftl25w78xl64x4k,18590,False,477559510946,643
653,drep18vs9cyqng4jh0nmu4fwl8dqsks3xdfz2ts5zxkavytwr54k7v84,153952,False,497622798,607
653,drep18xca9pu8qgt254tug3l4r8ryvypfucnzcudlazcxc9nnzdtd0kp,245060,False,323381952018,658
653,drep18y3ch9fuefgt8ne87k9sjedm2y3pey5lcyzhpqkq02vujxntnxn,6549,False,36912901434,663
653,drep18yzmp7ftjummc3fm9cc375agrkrrrp0jlsx4p0ztpsvasqwkyvd,81481,False,50934754502,662
653,drep190xv8v32n43luhu9ag05s5mvcs6079lg4zghzyg3j9vlgsm80cs,13682,True,759841118739,662
653,drep19670y5nce5e33ev42u8a53ktn5azaad055ew52w6famfjch58z6,22781,False,943069957705,672
653,drep1973e26c94yttuquadl86qjngqqzd4mvxl5j9nwlf07umwctmp7w,61124,False,933080581446,619
653,drep1977d64ey3ggmr8wz7mhywewa8w8t7vydp8js4vcdslv8gslndvf,22396,False,417699490474,546
653,drep197uw8vcnn85whye0yqqes2tps773a3dcncgtqek05lh623md0ta,8619,False,1924037777946,671
653,drep197vrvw5thxhux8t9w5lc6lk6etm9cs44n2dav7jhe689u3gy4hs,44,False,53935120701,617
653,drep197z054ct3pqdylqk5vmx7a6nuzgtntdg8rxpjr4g5zq47735kpr,214723,False,3025841863,641
653,drep199pk9lm7sppdglh70rfxccynxg5h4fq6h8sxs78a66gq5ky38ge,24092,False,140622797,547
653,drep19e3t86jddnsm2qh59tqv6skppnyqm5z5d6de82u5dr8hup7pwq0,1436,False,637270387695,649
653,drep19h570p6lw4kff532tpenfsrcgccys23pm2cfw0lmrqt3gr43pvz,79263,False,50466154,619
653,drep19hs8fncjcm8h0hycjy90gv4xaa48tmapu7v22z22u42769m9m82,43470,False,52821064,594
653,drep19k6dv4jlxt6sll5gc46d28vpsp8mlmj22y6um8edw93fvac2vuf,30457,False,25754292891,652
653,drep19k7efzg6fftk5fyze8ahm5u938np4uxww9muldh4m0nrjnvswrp,9,False,37405653003,550
653,drep19kwpnfd6pjsxhj4x9x55evsjdy3lx26unmxht2fll4fv73wvgu4,90607,False,24045977,582
653,drep19lwfegc9rtzt83lwqmmd2fn4zp40hu202tgja9j7k6c06r0e4eh,243092,False,1159093606,672
653,drep19qg34ctllr7lh48nnj4akfc978qzqzuwzkgsdu6r3zc42e5y854,3714,False,2544885456507,658
653,drep19rhf5qxl77swh33s62nraagytcrr6kplflxnunztrce02vczr4g,20525,False,1183102694876,652
653,drep19ryvtdugtzffk0l0prd8egy8vfrwh7gjd084kxqvfsr550e3u0c,379,False,564892614505,663
653,drep19rz83z8d04f9fu20psffwp5wpzl9sv9akjdpeaa2n966xyep3g9,79892,False,23328163889,577
653,drep19tketl5may4dedxmysfscrvxmqwn5frp3gdt4ja8q96fxtfnzgz,90505,False,36457855377,582
653,drep19we4mh7zaxqmyasqgpr7h7hcuq5m6dwpx99j4mrcd3e4ufxuc8n,14511,False,478388560087,611
653,drep19x37qm44vq9z8rl8vehkstrkuxp73qpr8mf8tr0cstq8qk6kyz3,37195,False,35850796151,555
653,drep19xexze9a0w7t3jadpayc2fycd3f7g7pw0knf2e97z4a6w82euen,256874,False,144617340727,664
653,drep19z943pnnslnwsz062sqqwngasfdv247krz7lymmgzalyqjetajs,256973,False,95791098230,671
653,drep1a00ajsum3vvglswt33vthre9h78wphdjvv9rn35j67tq55xx0vx,43321,False,164753276735,566
653,drep1a0ezt6thcc3ak54xtrvgennuqqwhs94uw58pflf0sygyxlapnwj,30306,False,21373550457766,671
653,drep1a3et87k7casvrj60unujpgftsggjds4za03msejpuv69kcwlfkr,31823,False,7809761247,551
653,drep1a3mq005ykkduc52htue72r5vq04k9lqfj3x32x5q4mcwut6uaaz,55096,False,27493265261,562
653,drep1a7vhjmrqr6682u0ljxws9tl8gun6sx7laq0qsjqmmurt6nzwctt,2146,False,2405707712095,661
653,drep1a8ydjrvsp4m6zhykan6pmvsz4lerxf2ynacwlvyus3rc5c2m46x,34089,False,157798138287,672
653,drep1a9hche6msnp7ne2demc622n3kal040kpgkef3azre36q6mxze4x,19828,False,8083523,545
653,drep1aa6fx2mnqmjsu6fyvxkpazyqvysn8j8l83whljn0mewxyqchh0w,33505,False,807284939719,552
653,drep1ac28kyhzynrlq9xw8788x8uutxdfhplvj50m4a3twunm5ymmasz,12426,False,13570739730,539
653,drep1af3rzgy0d4m4tx00lv3c5ecjfk0nc8j25qs5x2kszcjn2a3h6l8,1116,False,1188847932,591
653,drep1afljuuafncq4qg46r5zdtjwffenf3gkn4cdeqlqq6e5kkgh6v6t,94005,False,1291923778997,584
653,drep1ah936sns4wq4r2pqkgtu544vrp6euccmr9sn6cpllfv42j9dtpa,1323,False,6132394,527
653,drep1ahpj8n6pt2tphskwmzsatswmglrv7wwezg73rk3qgj00u3z4y8n,162076,False,10382158372,612
653,drep1ajmmrps8mkm59yma0r2syv9ne8p0a748gas2588gr2x6q5qrd5e,105,False,327132455328,644
653,drep1alkaplr0l7lt9fva4zrduvke22m8tsntw380p2ery9w7gpf74km,57161,False,232852481757,566
653,drep1aqa3m77ck0q2gz3hs5ye4xlkd49e4gj7reql5vars74eg634d0q,49241,False,5869437759,561
653,drep1aqk0fkrjsj7fezkdm78rlh7yjcd270hmsuayq5fnh9wvwrscq2t,127794,False,4330095502,594
653,drep1aqr3j77yyu92kyjuln30n59tpnp5z3aceaq6d5ljr0jx6ket027,35597,False,914996588293,670
653,drep1asj4l0kevmyqegyezfrjky0jdjdkee0sruxxu2cj5c0uvmucfcj,6643,False,1624616854314,670
653,drep1assw7l953xsy73ndy9sxmeqwy4yhr3gentgax7lcjynz7qkg5zx,128,False,2289851530973,670
653,drep1at8ej9hllmfjms7c5j3xm579qrn7xcn95avesf4s2za22ukhurv,37414,False,4194603914373,672
653,drep1avahlrta5xep24cdqv4m6za90uwe80hz8jdm035qwvuvcxf2lhy,31638,False,4271813262,552
653,drep1aw98eaf7xjd0j78gr3jvam7w5ev6q42ehq7rsn8e8rsv57tgr87,3049,True,236836357812,669
653,drep1axjcgsgh9pc38sg4gnjgv2scpdzu5fjfkmg6pa5g9e5h7dkqusm,1744,False,201451039933,672
653,drep1axxpl3m4xplxes60rv7cn424xgf5mrz6mh4acamjdctcsjjn8tg,1575,False,10913763095289,672
653,drep1ay9rphuppz30vcc45exhpdunfsvn3xeg433t8cnlujpwzumkzfq,38835,False,182396879803,583
653,drep1azuagkal55ade8gv2aueh2w5rl6uy68vusj36vxanx3n28jyxs6,77746,False,5412899216,579
653,drep1c0uv6z9uywhq2pslkj3sp8j0hzd2uyyzjt49y989rmucysxtd2j,1478,False,35074259230,667
653,drep1c42yvfrpxemmtgrmdq5v6qydqe4dcegmmzg5dasm5ffejzzxj63,16174,False,307196332244,613
653,drep1c59ehxlwkrsulmzhxpx86gr5d4vl9vl8rwa6s3l53du7yeus3y6,1725,False,25926148529539,665
653,drep1c604nf9akj2u2gqsqq8vqhw7jz6j0usvrr4ny68weqm95h8v2vk,33802,False,4467007369605,670
653,drep1c6d0mus0edhnugp9z9fd68f7f87w0ft07367duh48ga9sy2a9am,3656,False,77165105749,633
653,drep1c6vahku876gmjqxtwhazf8qd3jjs4pwp4g8mkcmrfy5x67th9gu,16076,False,2803145532185,671
653,drep1c6zslx9d0lzcndzcr4xafga30ekccv5pa93l6syy6mz8um0gj96,1080,False,434936688013,658
653,drep1c9gf4ygc47ae9lvl52d3p6mu8u424yydp8na45hvkxzmjrelvpp,115583,False,17850179,609
653,drep1ca424dsrh29cyva3c7lkw6lf43rnw3g5m3ta9v7lfe7c67hdygp,184613,True,861210988,624
653,drep1ccxqz9g9udymkt23vch2akfukwupx0e9mwv7rw9de4prczd7hhn,25409,False,2527750919,671
653,drep1cdn9ztwyw8z7xqaxc2h7gqmzs9zzml9ahv2yc6zxzqeyugswanl,223008,False,342362241319,671
653,drep1cfke7y7w0rjulrt7huynwrpsd9jpaaj8xekv2tywx2n8up3nmrj,35757,False,61757843956,554
653,drep1chs5m0c2ygt0qjr7896xry5uxwlvznvwsyk55z33vzq8cuwuzd2,269387,True,8515697005,671
653,drep1cjpypxla68m4rn7w8zxnjpcfngscqn43egauw7amcarr6r5sxuw,220487,False,95496973593,666
653,drep1cksl7dvqegd2qd4pzznv3n3v6vmeh8426snzc3062sxv5we8j6x,230045,False,50037753628,651
653,drep1cms4dkt4669p9zerwmvp0jgwrj368lhtxzhel6jhn88kvtaptgz,39942,False,1958833500,602
653,drep1cngk6af2zjl3ylctqqn7t8yxml5auspsu7fls88rrcmvu9w4ha6,45332,False,2392909115,558
653,drep1cntr4wgr9jmarl8ml5sexpjg6pqxqrq5x86r33txnk7lszqpvf3,95645,False,58357512065,652
653,drep1cpmdrvfdfc0dm745e47zpv5etpcyhgkvwgtx652hqlp0wjacnkl,30226,False,14564409749,551
653,drep1cqt5fqzzt48n8e3uz0nxtqj8ea5zr2vssypt0xxvpp3fwgddsya,13381,False,8965906851,617
653,drep1cvul8vxdau4l65yrmf53gumn083sc6uv9vf763rlax5juqp2wd6,51291,False,24257331651,644
653,drep1cx4vnd4zwg8r6j3c5lwvvtvv7y9rlyhlsxtrlq8e50he7a3g67q,2057,False,5185182736285,672
653,drep1czz325trwzwfzpy7vwt2xh4hlv8enlfssd7j4mtl7x3ckyktpsd,12556,False,19369019723,663
653,drep1d007egdrnvxwsqhvnqhgk4wyqz3cjjt7mwdnqsap90hmx99zpgx,22733,False,11424881,546
653,drep1d22s23mp6fah46z52zs0d2jrvcwtq8y4cmerkrzeq87gcmcwqlj,53266,False,3971797665,588
653,drep1d2pgh8w63tlvpzwwhm9all7k9nm6np6gsw6njqftr0l6qda7kp5,266750,False,4433030455,670
653,drep1d3mk2w4shlusv44ht9h4anzt09jspu4ru4ynr3secxgmufueaz0,79579,False,40271374,578
653,drep1d4qja7t4yc0y0sf7uvwjknw26xm5l8yakzh6aqy5f9qkk07ewmw,18119,False,7736822483,544
653,drep1d5ncg98gh397c8nw2nht4ltqzhlydv62rylrucpjpa5xskc6zkz,121797,False,6299959,594
653,drep1d65maj046auj5ccj9mfwmy4xk6gvkmvpz534unz4jclnqgx6qvu,5706,False,81308459345,597
653,drep1d6qwcystkr25y30udnppvegpv4hytujmhwxg6zfr6cldsnjd5s3,221606,False,418396335,646
653,drep1dd4da5y456tln77hz36l878l6h3v5fhmcudrkynrntmycy4qsvc,250855,False,66928251,661
653,drep1de9aqr6vsvk9gcwpc425av0nddzwus9nqttg8kfq8tnd79a5sua,55927,False,28470246320,586
653,drep1djhscd8wt6zxmfnedk4nm7zu79z4fvzswaffkmznwnac76chsvu,41446,False,11123361582444,622
653,drep1djz0nx0jq6q8ghnn3uqvtf6wpar9vyzzqssy4nhmp8en7stnsg0,152587,False,142566353,606
653,drep1dk3uwjamc8rd586h2knrahmlqcv5zm6h3eyx6phhzk5rwmpruqa,51502,False,177885623433,560
653,drep1dky9vcghd9nycclr5uhduxs2u32zs4lyhxn8z3nyyen7cw3wytj,271,False,4584607719468,619
653,drep1dsxy4ak9fgk59mrtpfw3ckmh3c646dakv34wgdxtw9l3j4tn93e,59113,False,174334612,567
653,drep1dt9lfakgez530ax03qr6aecuuzjqlhem27u9s67ee5lfwe9jng7,2745,False,7288061,529
653,drep1du30frw73cu0hntcatzr66whfygserx7ljaamupx7yvjym255me,199062,False,5433646207,631
653,drep1duf9wj2007jp8zd2k2khq69ppykwq68zsp8vksselwaj5nvnr3n,315,False,10289901513467,627
653,drep1dunwz7ggt9j224wtpwtkhkwvzyl9w09j4ex8h92jsqagkhdrvcv,92,False,122013207,529
653,drep1duuk53k72uyvgu6zzc5wewlquwvdrmfmvyluc6avgnlryuyqlqq,55318,False,60039613780,634
653,drep1dvmxcsdmxdpae6rd68wxqkgpl4e8gs9qkqtekdgackmgctvf3sh,11300,False,6613876253,582
653,drep1dyrhc75n5sf3we78yusarpa46wrw42nsmx6qytwtwl7f664aeld,256774,False,780874950685,664
653,drep1e364nt4y8hgft8ezdztu5hemgezempljsdacgrghc6j6g23whmq,930,False,93714510261,667
653,drep1e3c9vsmna89jjwfjrdzqgdn89gczmg9jl6zeutrj3r2d5xur79s,232346,False,10784063,671
653,drep1e4k8jkhgvpru5seda8p72mwnr7mgpurvwuf4h5vxxghyuslw5vy,55662,False,181644057205,659
653,drep1e5e2wkkyawfr5tgkxrz37gxvm26gkwnljyf5hk9m85jw2edajad,90219,False,20307981649,582
653,drep1e6cuc37dxye87epzzmcfqs6t32s6ev924jp6aga77jmmvf9va2t,1909,False,597775502574,672
653,drep1e7wfa29m9gqnqn6yh4uehv5tfz26dcmzhayh3gt5q4l25xrnv2c,82211,False,294871695999,611
653,drep1eax3vxldj9845mqnq9leljevqvqlgsvjdcl0s64wttmmscpmp2q,158816,False,96541760560,610
653,drep1ecrteuplfy3xrgu70cazss3aaqv9nsyvfhcfrdaln2kak50wf5j,69654,False,77257408,573
653,drep1ectemlv45xsnvenfgkhwsxncfvxev4qllj7x5w6vlfc7kmd9zcs,122071,False,184190536269703,671
653,drep1ed3wny76rl4d6e3yh3sxu7yk75mzlcahukppfvcezljmkgqx478,5490,False,112302547821,638
653,drep1ef0pqfwpc8qlfvq22qxflz0jzhtxcxx3ufj3ck8z9mupxjcsz3v,17248,False,2249591945608,668
653,drep1efj8hmm06p550extkumgsc9rs552dvlyrds20fvlsjdvy4wl890,434,False,1292282272841,654
653,drep1efm7rzyrs22pdfvnyuzkm9uznx4kx7cr38vpatdj4yrq7gm7fr3,53913,False,559575536551,632
653,drep1eg8gqrtjlwls47897a0zsgzwtj0j6q5u6wj32zuj68a3vy68w7c,43946,False,90062974167,619
653,drep1egcdpv48sektp2sq5y3psve88e6xpd2ve902v24cud8mc2jhxz0,4071,False,2218791023733,672
653,drep1ejcahd27mx7325aj9nda0xg5uydrngxgc8z8wrtz6lcn2gs2exg,1778,False,401465285727,658
653,drep1elaryel264kl9yzsyrrnah5v9r92l97t5p6hkl27uqueclk2k9t,1623,False,366468616100,661
653,drep1enh9g7luafcdafndmz7en6jsyvfm7u387xcmjcpcmh486et7433,1362,False,5304601,527
653,drep1epyep93fc8h4k6fczh2ekv5fywj4wl0fdfwtnl6p8mugyah8pyj,130561,False,373542144895,595
653,drep1esmla69yhjn3yr8f0wzjyya07942pxveer34szw9uqzygjfq3ap,4522,False,2998820846535,668
653,drep1eta6mglgkk6a29ljtxtpfmrz6h9805f9lt7xrpg6n5ptxxkhqqn,17419,False,1174780395,543
653,drep1etgpm75kxaxns4umz3q6wjxpq84a28gf6pktjf94nm26vuxrmnn,70276,False,90594057858,672
653,drep1evlpucshrl5sxrvx66j2hplv3ng7pwnnqke9dt4w53ulq0x6y97,32581,False,50704249575,551
653,drep1evuan8avahlyvlezq52vz8p0ruqxfrxjrg77pz6pcve8u6x9qs0,40184,False,41020900689,632
653,drep1ewdd720se9hn6n73z6muz460r4sq62cy9x4649x7pxnf6a2gs3k,148528,False,20240283147,604
653,drep1ewrk8aap0uzywrezrs4jq4tgeplycl5j80x6044k4p6q67zflg6,84121,False,37666544,579
653,drep1exazl3wlezcqdjrx46u8ha4nh435la08za8q4z893qd5qyrq4td,147000,False,2726299,603
653,drep1ezsqtx7ur94yskykzlpsem9zk4wq4yqew4qepzp530wdyuztct0,193975,False,33636278009230,629
653,drep1f0j4sa2079eh3j3c04gws4sdzkatrtmk6l5zes3xcn3fkd7hyyg,48343,False,1022732,559
653,drep1f2227gslc5m7r3rkuxejfv9y4g6nfa3nf98zksera2pj5u76exg,55279,False,148541970499,653
653,drep1f2g3yywmsyd94x5me0fyaql05cqkj854pjta36dvdhxycnea6t6,53898,False,49464270793,561
653,drep1f5uszwv36pdqj9a5usun5fhz05fe2jcgafvktj3d59v078vpn5j,115212,False,14326225,623
653,drep1f7cxan5ugunpjakz2xaxplt88gw79afcl386avcrvt3qj995l9h,99044,False,49779212261,586
653,drep1f7ng3m7gq6eaw6fufmva66uppvhs8ltzm9nsw85jxpa07z69rzy,1344,False,107360066083,612
653,drep1f7tr0lcnz9whpjscrcf7e3gdsvwjtt2j7pe3lgxyw0wkkrz2zj7,84013,False,39803820020,579
653,drep1f8dqtkx6snn7wn7ygdsyxqx5q2x0kmak5je4jvpxmx36y5qvcup,115078,False,10344321459523,670
653,drep1f8nrctsfvpncv27wxvf79hcmku59keml0zvuf7wr3k54ujmcdfv,103915,False,109012828,587
653,drep1f9dwvyyxjpymy4zhgl58azgcktskapader3uzfynlyyjjat685f,232411,False,42724251925,652
653,drep1faansz6fuperffddwhxzmtqy49wshzd2v7e3vg3s27mejscfu5t,64207,False,104443348491,671
653,drep1fcg84kpdjxad43amxcg6fhye2vm7h067h4u3er7ydqs8wrvvzfm,79959,False,14057038978,577
653,drep1fcqcy8lunl66c386czjw9c4a3nu6frdm4hnyecpwew5dw6hn8gp,23649,False,23277775363,547
653,drep1fcwj52pvrep5luusk0068v3pha84h5758w0tx8hgjr7q7k9e55q,32,False,434594725823,671
653,drep1fd7ghpq53pmxz5k34l838gkrjgr26rvujxv9wgl4jzvpk3etsf7,51812,False,3097754833,560
653,drep1fddctek2mflkdyzlens6lcr5sxs9cpksjt0pdtngar202gakhds,170975,False,161075351973,662
653,drep1ffahd52akcveetnwwd9d7geh5vnrk7c3mphuk6tzkfuevrf70up,79681,False,178570316491,652
653,drep1fj0ea7fmlmgxq7mu0ns8qtjnjw7xtpnje7rjz7h3z0ngkahd2dy,249021,False,5962130812,660
653,drep1fj40ksfux7pmf8rzqnlajrjqnf888t323vv7yur3p7z0w4pwtrk,882,False,358550256498,638
653,drep1fj80ks7dktsww9mmpwlkexserfkd6clxlqxpey88llvucea7azc,222973,False,128339759131,647
653,drep1fltfm3r8s4qecxkh3mu4xlusl5t4f0xh8v988ul0d6ducs5t06c,12529,False,2237792386,539
653,drep1fmdg8v6aqg9l9sw4j0xelrd0sr7epasaksnpzd4nsnzj2u27d5t,35706,False,280842710,593
653,drep1fp42csx4609rjnua2serlxp6u9hwva8k2kfzcn4c38n9jmtdju6,6985,False,857516734857,668
653,drep1fsu5v5c3wkhemqtw5xn722y5f3ufg644xelwwsxa55z4v8aqpuw,40197,False,15339338505,667
653,drep1fu5pz5a9qmpxef8evrmc935txkmay4302jtef6zvjvrlwtk88az,41839,False,1148007307074,572
653,drep1fvln3pgtse4en84u0nywuyyngdfzr7sk38mh866k9ymt6cqr8ud,93803,False,300387709,584
653,drep1fvqtc9n8x3laf0we6ux6ptwm6hpsga5jytn4e8u7k786j3y0h9g,239061,False,227442039722,655
653,drep1fwue6pntjs4tx5lw39negmnxxumne79ed93lg3aazw8q2wy5ej5,21680,False,71431704559,546
653,drep1fxj7pw50947m5h2xjcttqyjkpcu4gxuxtyw4jpju44wmuhxmlxa,201045,False,16810416223,671
653,drep1g059t6tuptuldzddum53lm363e3xj237w4kqvxpqjzqa50r4z5k,54,False,1014073215,567
653,drep1g0g4ntlgxfnanvtqaa405y3ruszqyfhx46snptktzwg8xvtce0u,50,False,7902174159830,665
653,drep1g204cphavzgc4fkz0wmwywsfqvf2wxvvc6ayt9euj220xy7zhfp,24300,False,551258014554,672
653,drep1g2d3y3skgr806wj2ryhhc5ca3akx6vmppde87jq7kgknjmv589e,20808,True,164748353912119,671
653,drep1g2qjfxcxj6ewx3aw0nqh2lfcaq0at3a2wcusxgjmgrnuzph6ddt,346,False,296891456120,672
653,drep1g4da8ta85wx94ygtslafuu6gfx7uhmes8mak7cpz07cycvluds0,20265,False,16535909394,545
653,drep1g4yq38lc99dm2nep3nk6k9dw2hdvwcvk84swqr8ug6w6sa9a7ts,51953,False,190342935118,560
653,drep1g5vnvd962qhxk9c6uqcedw93n8tvumpzvz22ne3fj4sjcacjmkx,23673,False,58479811335,659
653,drep1g7eq6d2mkphtc5tk5fa24j7lzt0r7kytr0g3ccdjqhp6xw2y44n,221,False,287789929971,670
653,drep1g9slcgkn72dl9chh2lpxn7eezqz72fe86t3wklyuempszrm80p9,126382,False,82787381232,601
653,drep1gakzwsejapavkr382avpwnnyffpyjwvl3yk76nk9muwqz6d0ckh,57012,False,52577785548,616
653,drep1gayh4mjk30pcpv5ky0qxvuvw79mnf6wrp7wpdhqfx9av6fdlv4g,88794,False,567983232,602
653,drep1gcw8ua25n6wswssjap75f5ecg4d4jzdnyrhcfeahep90w240qj5,16773,False,272230399448,669
653,drep1gdgxcfaf24rur87f6rjkayn5slf7k0kspmq30nsfff6w23q8qgc,18717,False,37217490592902,670
653,drep1gdq5jmntudrhd67xpwfw6pc35uf5rh7z3a7fzq0402scs8ncawl,94121,False,1074020151,584
653,drep1gfk449awu92rxuc4vr74qfch3a5n6gnpcfxhc5sj87tykgqjtft,5005,False,737942636344,668
653,drep1gfsp2xuacup8fcqc0z2dgupnyvnvycuyrenmzt858gaxve5rd4j,50936,False,16125954,560
653,drep1ghhp29j6lm5v0cq5sgh2vg92vrfq44h6ugxs58zshxt4gc9yyy4,55482,False,183872699403,590
653,drep1gl40sgqeta0z7rj4g0y30f0ekjme4fsv3yfumy8p5gl95v0t4r5,23962,False,621488391449,640
