snapshot_utc,trace_schema,latest_pool_id_bech32,ticker_name,latest_drep_id_bech32,dedup_current_utxos,distinct_stake_addresses,dedup_current_lovelace,dedup_current_ada
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1lfvzgsrghmugvpym868mh29288ez0nncz680mamzjygu2jpuwcd,NORTH,NO_DREP_DELEGATION,94,39,760677298183,760677.298183
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1fm57fshvdlrgs5pnpk78tnxha0me28equyy96vj0xm85gy5chv0,BANDA,NO_DREP_DELEGATION,101,64,723173281965,723173.281965
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1qqqqpanw9zc0rzh0yp247nzf2s35uvnsm7aaesfl2nnejaev0uc,TITAN,NO_DREP_DELEGATION,155,74,708870652380,708870.65238
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool12z39rkzfylvn9wfe8j6x9ucq6g2l4mw4azj70y0gd8ejczznyj3,BRAVO,NO_DREP_DELEGATION,288,191,705816531184,705816.531184
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1v5u6wzakuc25q3zpx04t8gjz3rgu60wuxkv2mh5nga23xjkc86s,MOKSH,NO_DREP_DELEGATION,26,17,693497742505,693497.742505
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1m4enp55hp80tf6xl7k6f6593wnyu3pr83xfvef9x3ktdw9m0em5,AZUR2,NO_DREP_DELEGATION,164,99,687362904800,687362.9048
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1c7jrfce3zxkk9s9enzpvwj8fuayvx3pdzc2k2es6mrw6gsfcjep,EDEN,NO_DREP_DELEGATION,128,90,682775872172,682775.872172
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1ra2su7cvnmr83pu9nvvz4a9carsgc9egc3e5fuk7h9pycyp5ela,LBF4,drep_always_abstain,18,14,682321968718,682321.968718
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool18vej0s9gska8c847aj95g9v24duuxg2g63d5cuqngnxew643jw9,ADV2,NO_DREP_DELEGATION,183,126,659945173567,659945.173567
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool14fjmlppz76667ws3jl5luejf2wgztuhpsftulvh3ucc65anqgve,XSP2,NO_DREP_DELEGATION,9,8,652063633203,652063.633203
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool15cy4p3axu0m6sfrmxsp46z5cevx3ruksfwjl48730cgx24j4ydz,TECH,drep_always_abstain,15,7,644681477712,644681.477712
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool12t3zmafwjqms7cuun86uwc8se4na07r3e5xswe86u37djr5f0lx,NORTH,drep_always_abstain,45,17,643263908345,643263.908345
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1lhz4gsk5ezdl5s4mv2kxgrkhzzhad6me2v0xmwuyt845vensdlc,SECUR,NO_DREP_DELEGATION,90,60,635758051076,635758.051076
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1p8fhygz7ga9hghhwmkr64p3ftn77lxu9nyddvsqszattcdyajc0,SUNNY,NO_DREP_DELEGATION,102,60,631501814494,631501.814494
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1w7c2j0px43jmudhf48ezp7dy8j7904c9l3wc7809lhh2z026hch,STAT,NO_DREP_DELEGATION,151,84,628488937527,628488.937527
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1lhz4gsk5ezdl5s4mv2kxgrkhzzhad6me2v0xmwuyt845vensdlc,SECUR,drep_always_abstain,12,8,621993097326,621993.097326
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1pp7tn2w6ken4rpfcjwcdup3g4m5gcdhc9lgvrm3mnxz5stmrhq2,CROW,NO_DREP_DELEGATION,116,52,613410396123,613410.396123
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool16f95up5u5lyqne5mnxmlhe0rgdgmya27mph288r6gw0ukegjffa,MARAC,drep1ydvwp8x9j8u4flwjqwxf8jdjwp9p4zf2x4rk7vv7fgzk6j2k7c6,6,1,606025577095,606025.577095
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool108zdflss3ayqlm5c7vr6mtqj2uwl99vk28ur8dv4zswdzt6yauc,AZUR,NO_DREP_DELEGATION,268,175,601906692931,601906.692931
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool15zrkyr0f80hxlt4scv72tej8l8zwrcphmrega9wutqchjekceal,ZETE,NO_DREP_DELEGATION,148,94,585569126048,585569.126048
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool16ajaae2n5lsyr4f9k9uz5y8tpf0996tw640dzu7chwp2wdrnz6a,BLADE,drep_always_abstain,36,17,583593344180,583593.34418
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1vev8z03vh7jwx3mfrgzrt9fltt97nupaxv8ffj4r5r8mgwts5ze,ADAOZ,drep127pc58jyky40fvess0c4tjxkrnkf8ta3sfltvm4ptypqc5fgav3,19,9,582088422483,582088.422483
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1uk2f28awascuhrhuwrp7x6y87x8ch33vwx8jtmrysp7l5ngq78j,POWER,NO_DREP_DELEGATION,176,124,576183988395,576183.988395
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool17ahr5ygy48vpdfnatqn2z4wfu2te4quapk2yx3k50ce6kd7feg0,ST3AK,drep_always_abstain,45,19,568359760902,568359.760902
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1qfxukshs4fkcrflzdnxa2fdza5lfvew3y6echg8ckaa4q8m5hyf,NEDS1,NO_DREP_DELEGATION,358,215,566328194764,566328.194764
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak,KIWI,NO_DREP_DELEGATION,330,179,561902815242,561902.815242
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1nudasuv0lljpe0tswcverqvlh0v4226vgnpsuxn0e9nkvnvcvne,STI,NO_DREP_DELEGATION,320,177,558833194473,558833.194473
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1u7mqtde27swkarngjsn5mmw3sy20zavlafgqkmg8qv2n2nwga0l,CFLOW,NO_DREP_DELEGATION,82,44,552850409437,552850.409437
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1uhy50u9y76nd6z2xmzt3mta0yc7g3gdssef8lheyyg7zzymgzm8,NUFIA,NO_DREP_DELEGATION,200,126,552277312958,552277.312958
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1lskcfz80qg2kr2p6776kl9emjn8ulkqsqse7um7skz4y2lwa0cu,CERO,drep1ydvwp8x9j8u4flwjqwxf8jdjwp9p4zf2x4rk7vv7fgzk6j2k7c6,4,2,536107260822,536107.260822
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1qqqqqdk4zhsjuxxd8jyvwncf5eucfskz0xjjj64fdmlgj735lr9,ATADA,drep1mkmnzmtlflcadyyy7g6ju3sn9ppcrut5wn73x00mfwmw642g5qy,6,3,527655603734,527655.603734
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool14zdcvdec8qmqzsat5wg3a2h9f0u5yzrgjew534z8u3gs5durnjz,PAUL,NO_DREP_DELEGATION,383,196,526468184009,526468.184009
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1pnzwgsgzd6t4788sfr7dxjyusepyq9xaxnpyfcngewqf29t9ayd,PHRCK,NO_DREP_DELEGATION,567,312,526138595485,526138.595485
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool103455uc7a3477q8pdmzvny884qtlv9vhm2csxvqx2cadwuk36sq,EDEN,NO_DREP_DELEGATION,197,110,512537965460,512537.96546
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool13crd2ljx87988umk22er6ynwadfwdqupdpcq6prc6v59z62kxse,BLOOM,NO_DREP_DELEGATION,112,73,503389807454,503389.807454
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool17ahr5ygy48vpdfnatqn2z4wfu2te4quapk2yx3k50ce6kd7feg0,ST3AK,NO_DREP_DELEGATION,216,117,502919317014,502919.317014
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1rmpv0h0pecysach8tj06vxx9wku2pdm74mk9cunx759v58q0hu2,SASA,drep_always_abstain,20,1,489039722535,489039.722535
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool138m7hevnvp664cmtralju857t5k7e4frpnaevtgpuykggr50kne,ITC,NO_DREP_DELEGATION,236,161,485945695090,485945.69509
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1rvng7n968748udkc5rxy4h9zp9hms4s3jsfwuues76ft28uc056,DIGI,NO_DREP_DELEGATION,94,47,482810075475,482810.075475
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1hntu7agmt8u5j9c20ejen7dvq0jfkvkpnul3mrdd8tppqvwfvt2,BLOOM,NO_DREP_DELEGATION,105,72,479150845148,479150.845148
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1ctzja2cdwyeqnvehmrlclc5wrn9w9acwklk3acn73jrx56d66vs,OCEA2,drep_always_abstain,16,6,470860973804,470860.973804
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1qqqqdktl6pq46td0mwut0qn30g7nlue0sete9wxl0hwsq37wrw8,STR8,NO_DREP_DELEGATION,194,126,462951306736,462951.306736
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool193uec04jldvah7r52q86wl033g4v42x0aste8jfg9999qepaxfp,0AAAA,NO_DREP_DELEGATION,17,12,462680087861,462680.087861
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1u6kpt8hgqcm596kukj97ghefmxn8ks2cgwg8qqe0gtgscnufk5p,ATLAS,NO_DREP_DELEGATION,92,46,455149591224,455149.591224
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool13rt3ngkek4l876980ect869cu978d36dcyh22ts4nwuf7ncq02u,,drep_always_abstain,3,2,451722938687,451722.938687
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1ukeqarukv9gxwy9pt8jkr4qvad2yf87758g3xzemmvmtk8lrynp,CRDN1,NO_DREP_DELEGATION,212,100,450651262811,450651.262811
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1ahazpr2yz5gljk2m4q8g7wnmq7m2sr9unhdfmr5arhqrjnntwdz,ADV3,NO_DREP_DELEGATION,68,42,427284895083,427284.895083
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1gtphgrdj8sluxm9e7ca2spcwcq2p0dxj9zf5v0yv3gsagzq704n,ADAFR,NO_DREP_DELEGATION,435,309,426278278929,426278.278929
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1crts5gmqr34gsrn6wvrhfs9yqp0ynu8t2t4r350xp80s6pc56ue,BREAK,NO_DREP_DELEGATION,14,6,423302094771,423302.094771
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool18v9r8afalh50l4lstct2awdc3zspnvurcs7t45nv29uc2mnxc6c,LONDN,NO_DREP_DELEGATION,88,55,421709933923,421709.933923
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1rct5guwnp6nk9f4ldn5tr3s42j0nm5rxeayv56lxua5ck47ex39,FIMI,drep1xgzlpyy3pvywm5wvhkvyz9cpga5wylme6wdu6l9vn5g6cp38jdj,12,6,416351816090,416351.81609
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool10zyf32q3w3n9x940j6yqgkwuegzn77p94wcmpku6gvmrqw8a97d,XSP,NO_DREP_DELEGATION,16,12,414194906677,414194.906677
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool14cq4fchmmqjygwjw4zexmqqd6a7caxptjnvseyu6wanjuppv4vk,CH1,NO_DREP_DELEGATION,25,13,410936638844,410936.638844
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1qvhss6kxmtl27nr4ugvypayhvt4a4vzll8p9csdg2v8q7d22llu,ASTRA,NO_DREP_DELEGATION,78,43,409546765444,409546.765444
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool16hs0jxw7h6pwg3ru7rcq3yvg4csj7lhmcpj68kqem2sh5nt8mwk,NUFI7,NO_DREP_DELEGATION,301,203,402806337064,402806.337064
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1ncg357pkgx29g6jrwunk94pwxe409ktxyrw8s0k66vwkc4qdgnu,,NO_DREP_DELEGATION,4,2,400008780000,400008.78
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1pp7tn2w6ken4rpfcjwcdup3g4m5gcdhc9lgvrm3mnxz5stmrhq2,CROW,drep_always_abstain,30,11,399725253793,399725.253793
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool14cq4fchmmqjygwjw4zexmqqd6a7caxptjnvseyu6wanjuppv4vk,CH1,drep_always_abstain,97,48,394422284744,394422.284744
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1qzlw72zfwhhc0ptvzdpld06szu39x9mlm6782efy6sluz932fx6,BCSH2,NO_DREP_DELEGATION,36,24,392880316151,392880.316151
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1kcvaxe4q4npwt28qlr3h84htjf4qrqglqk3cr2484ptycr0ldut,,drep_always_abstain,1,1,392561894941,392561.894941
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool10akpqvczl93ep4rc59c0aqyn3dm0env2ydysuwmdm670wl24pd8,,NO_DREP_DELEGATION,179,136,375884894522,375884.894522
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1evg78egp8gfqae273kvmmdee2dnt6vty60dpwdespg4hujznh3a,SQUID,NO_DREP_DELEGATION,55,32,364674174703,364674.174703
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1wf7wk3802jxtkmek6uprm77cgqx53t4qep9kwkl078w3yw0ff69,DNEWS,NO_DREP_DELEGATION,188,119,362927121008,362927.121008
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1sjwdmeme5zs042jzwmdvxshhv27kepxke0mr02f2yzacsyd4wtu,CCV,drep_always_abstain,30,16,358833409619,358833.409619
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1mh4ng2ldxk4sqfppzu6r4knxrk6e87e9c4wgrred84uy7xauzlh,CCV2,NO_DREP_DELEGATION,74,51,358809812885,358809.812885
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool12z39rkzfylvn9wfe8j6x9ucq6g2l4mw4azj70y0gd8ejczznyj3,BRAVO,drep1xfzdeu7mutvla824en2mreg08h97gf0m7q2rcsg7nuspy6k0ysx,1,1,354747049263,354747.049263
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1ng3vqzrhn3z45yjdscv3q37n26g2pj3vp99rfkgv6225y8lqg8j,EVE2,NO_DREP_DELEGATION,1140,599,353764537407,353764.537407
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool19asxjgd6ah9ddzauwede4wpt9vsp6s4ax5nz297wt47evc9sn7z,,NO_DREP_DELEGATION,242,121,352961666681,352961.666681
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1l5kwfudnqrhw3k4lwzcppu36nun9puvvr7xnanuz8a2zx4jaek5,ADOPT,NO_DREP_DELEGATION,227,58,351589093251,351589.093251
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool12vs4c3cm0tr49c7alrevfs0xa5g3s4al4fn46h33e69uusat04v,BLOOM,NO_DREP_DELEGATION,194,93,348312365517,348312.365517
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1qqqqrwzy7njvjq9wph7usj5gghm3py9c97688ek8pgc7uem9cfz,FROG2,NO_DREP_DELEGATION,83,32,345694980347,345694.980347
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1zgxvcqf0dvh0ze56ev2ayjvuex3zdd3hgxzdrcezkx497mv3l7s,RSTK,NO_DREP_DELEGATION,381,224,344687894541,344687.894541
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool15ccmgcc4k9t8auxw9v4dfjmrl2kqnuevawn8z6n7xv09utw9hh3,4ADA,NO_DREP_DELEGATION,94,52,341050001193,341050.001193
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1urgvu6zk422j4xwtxa45lzpd6dm25msfthpkezr042secrtuwzc,CCV1,NO_DREP_DELEGATION,112,80,340719795726,340719.795726
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1uyvyxt9k9g038h567x8halej4x87j7m4r4zyz9lhv4dcv83husk,BLOOM,NO_DREP_DELEGATION,107,51,337620092362,337620.092362
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1a4qtpgce7cu6wzc79fx7qrc3938hkl2gf8c2h5jugvm2gnu86l7,,NO_DREP_DELEGATION,151,91,335164535917,335164.535917
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1h0524mtazrjnzqh5e4u060jsfk8lpsqqjfpa5gygjwuhqu34wvt,JAZZ,drep1lhkqu7uhq9532xr5558q7gh5rl54m4ezav8p5yfkgz27yrx735a,1,1,329989940123,329989.940123
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1vev8z03vh7jwx3mfrgzrt9fltt97nupaxv8ffj4r5r8mgwts5ze,ADAOZ,NO_DREP_DELEGATION,66,40,327514547011,327514.547011
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool13mas2wthxs28zftxskcsd8t87jk2w9ntc0u5uflt45sh7lcvs8h,EMUR3,drep14pjm8ytt682wkp4jcegdj2yerkcy9a20xevvp7udlcd0ggjxdud,1,1,324999000000,324999.0
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1ddg6t2h9kj6lqlec4ncjs945lzj43m3ggrgdhf5sgzhtygpkznz,FAIR,NO_DREP_DELEGATION,159,97,323235279002,323235.279002
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool16fyda57p3c8gp5r6gmcq5tvqsp6mnzwvkxswgznkuh8wztrp6vv,HRMS,NO_DREP_DELEGATION,119,78,321536550988,321536.550988
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1aqg6fvhcaulvss2ruvpx6ur9vj7pejvdcxv6xp0qlwuwx94evf0,SARGA,NO_DREP_DELEGATION,446,256,319478638066,319478.638066
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool10wcmpvjmmv7ph7cz2263f52yckvnnwu5kdppwqgu74s2qhe7l7m,4TUN8,NO_DREP_DELEGATION,10,2,317325649726,317325.649726
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool17rjst78s67lvellg8s586rf076jxa3wnsdz730f4xk2zwuhrtej,NORTH,NO_DREP_DELEGATION,176,99,313977765737,313977.765737
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1uj4u73qgtprqre78q75fq2vkcrpfrcdreqcqkvn6u0m2k6nk2yp,EVE1,NO_DREP_DELEGATION,739,392,311501625066,311501.625066
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool17xextu09ghdfcmsq83whq0a45geg83jxe4qt94sevu087tzdzkl,ONYX,NO_DREP_DELEGATION,164,114,307396510873,307396.510873
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1a2nh3ktswllhwf07fjahpdg5mpqyq7j950pyftq9765r6t4cefl,OCEAN,NO_DREP_DELEGATION,118,74,306944295039,306944.295039
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1m62sl6rauje9cknrkhwl39tc4hujudkd7gp478dpz7tagmjr8wm,,NO_DREP_DELEGATION,148,109,303639858958,303639.858958
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1zz7x8ergn02chznayj9fjds2gk5q6prmpdr49faspd65kzqsrjs,AUTO,NO_DREP_DELEGATION,87,37,303486551732,303486.551732
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1eqa7kxx4xg35cu4rqj4exkvzhenscgh8wxez0gl7hsagygp79kr,PILOT,NO_DREP_DELEGATION,103,68,302912085317,302912.085317
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1cn0dqtplwf67fds40hgkf0u5rm4q4azev5qutmgkw5hdyvue2ue,NEDS2,NO_DREP_DELEGATION,68,35,302153956435,302153.956435
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool19pyfv4xnln8x4l7auw0n0skk3hd97shun707hrw5d4s553ys74x,TITAN,NO_DREP_DELEGATION,47,23,301452599062,301452.599062
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool15d62znf04qymt6ve536tt5y9ky979ly4um5zmgz9m850vu7wuv7,NUFID,NO_DREP_DELEGATION,3,2,300911944620,300911.94462
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1g8y2gz4sk7xhyaj469jlj3njyu5dlvqa7t7v9c2gk0yc69879z8,1PCT0,NO_DREP_DELEGATION,31,18,299474668397,299474.668397
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool14enw2643rn9nn6yzv60jyz3hj4kxs0jvap87lkgsqykh508jxm6,STSH2,NO_DREP_DELEGATION,376,296,295384781750,295384.78175
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool104avq7309gjm0fxms69yqusxy8zf888k4mamngg5vnc6vculpzq,NUFIB,NO_DREP_DELEGATION,169,119,289244465460,289244.46546
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool189lsf6c2upyhmrzddyvyfjxxkqnte9pw8aqx7f4cuf85sjxlm02,CRDN2,NO_DREP_DELEGATION,180,93,285384502278,285384.502278
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1swe9nsv8lzugakjkfv04dn38scmq48wzynmn0lxasupuzmqcgjm,ADAGE,NO_DREP_DELEGATION,47,30,284901917769,284901.917769
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1hkpgddlnya3pgktj3sxdraa8x8400vhaphcudvym9ye22esak43,ISP,NO_DREP_DELEGATION,7,4,282477434635,282477.434635
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1jk25l2pejpdzq8vdjlxrr05th49v9tgd78fqrtxvuw3rumpfc6t,GROW,NO_DREP_DELEGATION,113,67,282155371509,282155.371509
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1k633phcvz2hjhj45evwwau4w576jpq83acg5h84w23jauqu56cw,NORTH,NO_DREP_DELEGATION,60,30,281005371116,281005.371116
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,ACL,NO_DREP_DELEGATION,164,102,280669457041,280669.457041
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool15wkxegrfflzcyhurrjxsm9ljqtz09xr5rtnqsarnp7hmsz5um3t,STSH1,NO_DREP_DELEGATION,290,215,279245649626,279245.649626
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1xmsdhync6k6grkkj7tuycskjpseykpr24luhlazl5nsngsy87gm,EVE3,NO_DREP_DELEGATION,892,461,277802435541,277802.435541
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1c2wf97p3j9gfvfjshj99ufxerpy3aznm8tzr2fd0ua465s26th4,P2P,NO_DREP_DELEGATION,17,8,277120354768,277120.354768
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1jt7d6ak3m8gnjyxtuxfswe258xzwda80ndl0a57vv5m2zv8h6at,CARDs,NO_DREP_DELEGATION,345,224,276134548950,276134.54895
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool142xwjhpcvtp7tahpmn8tlnek7smefp9wn66z67j8vjpmjxqdg56,EDEN,NO_DREP_DELEGATION,52,31,274832599338,274832.599338
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1lqpymyzg9glc88r7urptuv0d8t2tu9ty7xtshvxmgpu0j4lp8p3,VINCE,NO_DREP_DELEGATION,109,63,274594569058,274594.569058
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1rj6apcqxcvavaxp22f75zs9upphena7ntsnut2efvq98g4404up,APP,NO_DREP_DELEGATION,32,17,272215526068,272215.526068
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1caulv7s08g0jnptzdc69qycptacu7fzahny2epzh7sh9vhqz6xz,NUFI1,NO_DREP_DELEGATION,121,83,271538442076,271538.442076
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool16ajaae2n5lsyr4f9k9uz5y8tpf0996tw640dzu7chwp2wdrnz6a,BLADE,NO_DREP_DELEGATION,95,47,270119798388,270119.798388
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool19r8kcmqpajlm6h5q0lv8jye0q7evdur39wfsgs4z98fcqpz9lct,BLOOM,NO_DREP_DELEGATION,93,45,269087762563,269087.762563
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool147en6w8f9cplnn5x7qt4ese7fpacmmcwuffrtu0yqxpaz4agppr,STI2,NO_DREP_DELEGATION,184,105,268308363507,268308.363507
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool10ya6hxrssmyhl560gqyalhqxudkgfjdlc0e4krww6wweyaeajs8,NKR,NO_DREP_DELEGATION,33,11,268005782652,268005.782652
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1yyv7vx5zhhsd60jp4tl72vpznwvpvjp35m4z7jr42ugkxmndyv5,AZTEC,NO_DREP_DELEGATION,9,7,266909594020,266909.59402
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1p5ja48uqc7pjnuqvwu7cgmspvx938qpnf4zqm0x2k0ngkh4lkjx,SIPO3,NO_DREP_DELEGATION,14,11,265349358768,265349.358768
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1qqqyv9pn9typyqwcxqk5ewpxy5p27g5j2ms58hpp2c2kuzs5z77,ANGEL,NO_DREP_DELEGATION,121,81,265284648964,265284.648964
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1gqgyta9sku3crjzfl9kj7kxsgfkt98y98yeu09kx22zscrezuj7,FORTE,NO_DREP_DELEGATION,19,13,264230060137,264230.060137
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool12l453n0jtxqq88cgwgr67z06ldyhqqvwxgkn0sgungjfvhtp2el,EVERS,NO_DREP_DELEGATION,138,71,261799322890,261799.32289
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool1rpjjz68kmmetyxztmrstrwgz8lxf6v0d7vqgw98r5x8rc50jrdf,DEW,NO_DREP_DELEGATION,220,130,253290014888,253290.014888
2026-06-11T13:49:05Z,abcde_forensics_stage_founders_depth14,pool17rjst78s67lvellg8s586rf076jxa3wnsdz730f4xk2zwuhrtej,NORTH,drep_always_abstain,34,19,251209596028,251209.596028
