merge_tx_hash,epoch_no,block_no,block_time_utc,root_combo,root_count,traced_input_rows,traced_input_lovelace,min_input_depth,max_input_depth
d6ff2e3c54c7bcd2bb6fe08f92313f63e5989bad01b292145534ed9c9f1f3d6d,153,3317679,2019-11-01 05:51:11,emurgo+iog,2,2,37910100926282,9,9
