source_tip_block,source_tip_epoch,source_tip_time_utc,seed_label,seed_tx_hash,depth,hop_tx_hash,hop_time_utc,dominant_input_lovelace,source_type,dominant_source,source_label,method_note
13520244,635,2026-06-07 18:44:37,voucher_funding_2,8d9d406cefb7831cc85933b23baf7179b884907d86f480134771d7e737957b4d,7,1ba061ca11ae445f6df69fb25e9cb8e23b12311a16d5ead2551f7d2d5faa4ae6,2020-12-11 21:09:09,45964726303548,stake_address,stake1u8520s54w57rw6pmshw3yz2p2v5wp9g2ac846qn4wm0rx5skeefny,IOG17-ticker pledge hub,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_2,8d9d406cefb7831cc85933b23baf7179b884907d86f480134771d7e737957b4d,8,1281301dc1c7c4112ae06a8947f01b6faac18fb4e198127f0a5cf7c902f3d71e,2020-12-11 19:29:21,110293313879715,stake_address,stake1u8520s54w57rw6pmshw3yz2p2v5wp9g2ac846qn4wm0rx5skeefny,IOG17-ticker pledge hub,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_2,8d9d406cefb7831cc85933b23baf7179b884907d86f480134771d7e737957b4d,9,bdc545631f062efbb5b46b0fe03dd9704bee77f5ce76b58b250eddd8a11eb143,2020-12-11 19:28:23,110293141442102,stake_address,stake1u84q6zq7juc74swm8e9f4py5qdsnrwujrpqa4hyq4vmhxkcegaq5t,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_2,8d9d406cefb7831cc85933b23baf7179b884907d86f480134771d7e737957b4d,10,9e718d5c3bf4130e260498574ef9d4bd0f0fa92ec025a2374ca536c59a499133,2020-08-08 14:13:31,108659612220000,stake_address,stake1u84q6zq7juc74swm8e9f4py5qdsnrwujrpqa4hyq4vmhxkcegaq5t,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_2,8d9d406cefb7831cc85933b23baf7179b884907d86f480134771d7e737957b4d,11,503d81b197eceff31eae36721b7b06088c0099b8674ee3c1a2850678350c904b,2020-08-08 13:21:31,264532560118958,stake_address,stake1u8dmqlfv95cyr9u7gskm03cw4s7vm06jq0kctse4klk4fycpm5q4j,IOG1 chain-holder stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_2,8d9d406cefb7831cc85933b23baf7179b884907d86f480134771d7e737957b4d,12,f2837dd2edc4cb8a9d61d72d24ea23ec90d57dd4cc07ad1e142e0a6d0514785a,2020-08-08 12:54:11,264532660296972,stake_address,stake1u8dmqlfv95cyr9u7gskm03cw4s7vm06jq0kctse4klk4fycpm5q4j,IOG1 chain-holder stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_2,8d9d406cefb7831cc85933b23baf7179b884907d86f480134771d7e737957b4d,13,9465e8662c4f4eef61b719989244c17f7ef1d83e6195d5dc26cda4ee05ac1e1b,2020-08-08 12:08:51,373192272674986,stake_address,stake1u8dmqlfv95cyr9u7gskm03cw4s7vm06jq0kctse4klk4fycpm5q4j,IOG1 chain-holder stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_2,8d9d406cefb7831cc85933b23baf7179b884907d86f480134771d7e737957b4d,14,3e1f3dcd87a7dc3236d247aee2388e5affc501ab3cf34b77f11c25b36d02261c,2020-02-20 23:32:31,373192372853000,address,Ae2tdPwUPEZ34KPqBxpsa3EkcqyH5gJUk62GcrvCCLPuwc4Q5KixcRHDRzL,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_2,8d9d406cefb7831cc85933b23baf7179b884907d86f480134771d7e737957b4d,15,23d6ab0ee85004a7328bdb200ae62c905f55e3c2f21b1d0109e18001f35ff51c,2020-02-20 23:31:31,614658191511179,address,DdzFFzCqrhstPePbe8LC1XLkTGYSpBDJyHAJ5PuRgEcshvmG1CrAizB69mSRXBvK2BtFcCuBqrobzSXqpxzTkRWLFyvZpTJL7YQ8hZ58,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_2,8d9d406cefb7831cc85933b23baf7179b884907d86f480134771d7e737957b4d,16,42555801df43afc300b210370967ea40de6826a2f0b1a3dd817f2448c8f7afc5,2020-02-20 23:30:31,1514658191632461,address,DdzFFzCqrht9LStDVFdrn2SiudEDDrXDPprYZz8WfbrTmu3cko745FJSSNxwrDTa8QTWTLdpFaAhweB4Uz13ev22eNhrNDCrVXZVQT6w,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_2,8d9d406cefb7831cc85933b23baf7179b884907d86f480134771d7e737957b4d,17,1e2290638406c1713b7bf211d7211407651b2279433a3d85c005624b411429e9,2017-12-08 17:11:51,2414658107730384,address,DdzFFzCqrht2WKNEFqHvMSumSQpcnMxcYLNNBXPYXyHpRk9M7PqVjZ5ysYzutnruNubzXak2NxT8UWTFQNzc77uzjQ1GtehBRBdAv7xb,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_2,8d9d406cefb7831cc85933b23baf7179b884907d86f480134771d7e737957b4d,18,a7bc5df50f26fae858d9d8b6fcb5d831c88cae3cc7f10fd78ce31a8505ffaa29,2017-12-01 09:31:11,2436992472571630,address,DdzFFzCqrhsecV6grDueeDk4pM6jxwjq2YtTof7r4TBwNdFmbBd5NJ42XWifSDPhSXdfEomShABDnAjpPnv5Sa9CHbf9U9P5p8x4gzdr,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_2,8d9d406cefb7831cc85933b23baf7179b884907d86f480134771d7e737957b4d,19,e1e5d9f75ff4892635d460d5bf1c27cb5f92406cda9d664ce18d23600f33b40e,2017-11-30 16:47:11,2437839830742876,address,DdzFFzCqrht9mrPZi5BXeWcMxypLBm9ADRyh47pvkg8VNCGjr5drXiyJZxonNEhrUbZkfbrD3fivYS4x1kwom6EVy8skDh7GgwDrE9tW,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_2,8d9d406cefb7831cc85933b23baf7179b884907d86f480134771d7e737957b4d,20,6fc415ff094ba2b6befdec4ed3f8126f18912d51bae67fd5fe09be73be5013de,2017-11-10 14:09:11,2437839930913946,address,DdzFFzCqrhshT1zPHwWLrBhCgawnPZ7DGKYDKp6pwN4MHqtV4KCCCeWBc44k3Q7jvuzY3UL36Zhp6xUEYxthMPV69Ge3QDDF6Xaf8oxB,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_2,8d9d406cefb7831cc85933b23baf7179b884907d86f480134771d7e737957b4d,21,9cc04ce112b0297dfc2f2023f007613f613989ee449d29cdc83f48539e5fcd58,2017-10-19 13:59:51,2438839931085192,address,DdzFFzCqrhsnhac5fv3dE6bT2KcqpdWMjBd57etEzYgVKwwoDGWRrBiqVMcvqMuxLL526N3KEbKAoFXVRJaMpwZCj7DE3nn1SJLYooCF,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_2,8d9d406cefb7831cc85933b23baf7179b884907d86f480134771d7e737957b4d,22,67e31d02721d2fb645ebd69f2b6a501b8a233e08d4650d25a6674b2e80e9c936,2017-10-18 13:43:31,2443070700486438,address,DdzFFzCqrhsnRxkcmJ1ukkN26iefboWFwKLx95G2bW92mutMGqibYJNYuNgbGppCC32tfqWMa8XpWev9jVXoNUQEQPmcDeRh28UJBXvC,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_2,8d9d406cefb7831cc85933b23baf7179b884907d86f480134771d7e737957b4d,23,6577774b38fec7d3d6e98a7a04ced53cb5c79f64ae7b35a3dda045c812c69d19,2017-10-18 13:35:51,2453070700657684,address,DdzFFzCqrhsrbtzv9G1qXfGq5mKVeF6AWg2TcuS3qjfLyhHgVATsP3PeocKqkraN6VwbZrNvN2iHeCd8iESanCP8FQS6BnyaThGjLNEc,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_2,8d9d406cefb7831cc85933b23baf7179b884907d86f480134771d7e737957b4d,24,0d94ce298776bd6bf220084d7af093b2d403668a45f55a9c813b2efd0ffd1e10,2017-09-27 16:29:51,2463070700828930,address,DdzFFzCqrht3wEZNURs9U5Qp7HnLoi9Cpao2YzThm88CqvLuP9uTmGzpwQc2e9VSUNGPhR7pAz3g9TtnBx3YoiiJ712Va3dBZNTXkTYT,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_2,8d9d406cefb7831cc85933b23baf7179b884907d86f480134771d7e737957b4d,25,fa2d2a70c0b5fd45cb6c3989f02813061f9d27f15f30ecddd38780c59f413c62,2017-09-27 16:20:51,2463071701000000,address,DdzFFzCqrhsytyf2oUxqFNXDX9MfAFBWk9pTBXViZbSwxEi7PYcq9LSjBDcW6BVcA7KxgeixYWospQKn68P9PaviM2FvhTFvsEezT8qg,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_2,8d9d406cefb7831cc85933b23baf7179b884907d86f480134771d7e737957b4d,26,0ae3da29711600e94a33fb7441d2e76876a9a1e98b5ebdefbf2e3bc535617616,2017-09-23 21:44:51,2463071701000000,address,Ae2tdPwUPEZKQuZh2UndEoTKEakMYHGNjJVYmNZgJk2qqgHouxDsA5oT83n,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,0,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,2023-10-05 20:48:21,,address,,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,1,d0b1e5b6241e5f09fc66c1a60b72db715472c87050e632d71967e7fedda13e3f,2023-10-05 19:59:26,5000000,stake_address,stake1uy6yzwsxxc28lfms0qmpxvyz9a7y770rtcqx9y96m42cttqwvp4m5,voucher 52M funder,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,2,8ef59107bb7254b61a8895e6deacd269ff19d8741cb60e004a5ef1a9f2fad1ea,2023-09-29 17:10:48,17207949488,stake_address,stake1u9c07x9z7w35zmm5tumm5lpltdjpma8gx95y9vw7e35j67gz7r8a7,voucher stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,3,6699d7d823ba4759f1174196b99323fc79b37c2f394b3f652d6966805012d7a5,2023-09-29 17:09:27,30695122953,stake_address,stake1u9c07x9z7w35zmm5tumm5lpltdjpma8gx95y9vw7e35j67gz7r8a7,voucher stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,4,313517242fe030a2f6bbe4dc8e04f77b4198df6211f5516b511fba3924eeed12,2023-09-29 17:08:13,49093296418,stake_address,stake1u9c07x9z7w35zmm5tumm5lpltdjpma8gx95y9vw7e35j67gz7r8a7,voucher stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,5,11e301027ac10927e4943aba1ad396c56376ebef6b64d7926be8c100bd2c515e,2023-09-29 17:07:07,57924469883,stake_address,stake1u9c07x9z7w35zmm5tumm5lpltdjpma8gx95y9vw7e35j67gz7r8a7,voucher stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,6,7b4576446b22f553f03b128e8d7450c1df4feeafafc3c9a4cdb08d5157fc4395,2023-09-29 17:05:03,90111643348,stake_address,stake1u9c07x9z7w35zmm5tumm5lpltdjpma8gx95y9vw7e35j67gz7r8a7,voucher stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,7,fb7bee441b721413c70bd41ddfb43ff7cf497db67009e0f30008f65c4b7c00f5,2023-09-29 17:01:21,116866392870,stake_address,stake1u9c07x9z7w35zmm5tumm5lpltdjpma8gx95y9vw7e35j67gz7r8a7,voucher stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,8,f0681e52d8162068315211c2703a06e0d9cfa21386cf916cc49eddd299f91bad,2023-09-28 15:18:31,830000000000,stake_address,stake1u9c07x9z7w35zmm5tumm5lpltdjpma8gx95y9vw7e35j67gz7r8a7,voucher stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,9,3466a11a6d6ed57d9030a4b2c7bf4e058e8b85a02419286950a01128ee18ce2a,2023-08-08 21:52:21,1031609584804,stake_address,stake1uyrhmczh5m2va3le4qmf8gt888f39saqew69434ks6s7svg9mhcer,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,10,79d23d15173529426416559b62bb63a2cbdaa2679e68bf5d8a3ea8645ca8896f,2023-08-04 16:07:11,1031252555485,stake_address,stake1uxau5x2pdlkxnr80d6gv34cj5ec8hd93kpptk9f58u463lq0vd3yc,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,11,0976ddf004ec0d2723e9cb634eadae77dc45e4ff1a1c8ac8d68dfc9c4ec7f448,2023-03-17 19:48:01,1019669000000,stake_address,stake1uxau5x2pdlkxnr80d6gv34cj5ec8hd93kpptk9f58u463lq0vd3yc,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,12,072b83878b933778df37fac8abe6e7d9539dcca338efa6b3a53aae82363a7539,2022-11-01 02:10:28,997157578664,stake_address,stake1uxptzz4gkehxj5ht85xdjmad5qt0mc00dxmyxd84e2dgrvsla9k0u,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,13,6b850fb5763a1d55846c3dcfe090ba78fbd87728da6d91ac76ec72e1ff454e2a,2022-08-08 23:19:24,999997824643,stake_address,stake1uxptzz4gkehxj5ht85xdjmad5qt0mc00dxmyxd84e2dgrvsla9k0u,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,14,4a67d75ac6ce112dea783cf698c142feb0e5402aeb7c1bb22fac6383898b67cc,2022-08-08 22:51:36,1000000000000,stake_address,stake1uxptzz4gkehxj5ht85xdjmad5qt0mc00dxmyxd84e2dgrvsla9k0u,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,15,8ef8c1c6a4a812301f83c6c6ad90b8e8bc95d540787cba0d9b12e8940275caef,2022-07-30 00:29:46,5999900000000,stake_address,stake1uxcsf27khy9fu5jq58hhf5xscy482xa8y9g27lwef05j66qfkzumv,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,16,e9a291f8cdaf6dc920e798862c49cc5d5451195f28d6f66fae453f39b781709f,2022-07-29 22:11:50,5531208151704,stake_address,stake1uxumgkkyn0gdkntgsg90jkq3wkwqxqfhh46s6j3xd0z8h6see3xh6,WAV1 owner stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,17,1bb8f2acd235981737391ac33bb1c269e57084db8cc1e9eaa257b45b6fd01edc,2022-07-28 14:15:32,29031108320241,stake_address,stake1uxumgkkyn0gdkntgsg90jkq3wkwqxqfhh46s6j3xd0z8h6see3xh6,WAV1 owner stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,18,4d59840b41bac2738dd3dba8c0e11c02b2abd4dfa2efd16330bd1f6535c1f608,2022-07-21 14:11:22,39031008488778,stake_address,stake1uxumgkkyn0gdkntgsg90jkq3wkwqxqfhh46s6j3xd0z8h6see3xh6,WAV1 owner stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,19,8e415ea43dbfb1decbffb840a20f451328862fd88b7382f9c3eb81308a331ca5,2022-07-20 15:59:01,56250008657315,stake_address,stake1uxumgkkyn0gdkntgsg90jkq3wkwqxqfhh46s6j3xd0z8h6see3xh6,WAV1 owner stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,20,7125cb48dc5dc66b53f805605592734a79aeeea7f3618ab35e8565373c44e376,2022-07-19 13:12:40,59250008825852,stake_address,stake1uxumgkkyn0gdkntgsg90jkq3wkwqxqfhh46s6j3xd0z8h6see3xh6,WAV1 owner stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,21,779d7eb980de610cceb9c7bb5602fb73f1aab7a328d52109d0b0961fb597c898,2022-07-18 21:46:36,62500008994389,stake_address,stake1uxumgkkyn0gdkntgsg90jkq3wkwqxqfhh46s6j3xd0z8h6see3xh6,WAV1 owner stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,22,432efbd06d5c253e86b0f48dde3dc7f2bb06fa7defdcb168185beee9214bc51e,2022-07-05 21:06:17,64250009162926,stake_address,stake1uxumgkkyn0gdkntgsg90jkq3wkwqxqfhh46s6j3xd0z8h6see3xh6,WAV1 owner stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,23,0cb05292aa74e927254f60955b46196473ac712bbc4ffc620129e3399a14dc5b,2022-06-30 13:27:22,66749999331463,stake_address,stake1uxumgkkyn0gdkntgsg90jkq3wkwqxqfhh46s6j3xd0z8h6see3xh6,WAV1 owner stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,24,cdf318116284a1033f7e9399578a286ddc13aa46fc10a945e3ed7ad70557a490,2022-03-02 22:26:18,67999999500000,stake_address,stake1uxumgkkyn0gdkntgsg90jkq3wkwqxqfhh46s6j3xd0z8h6see3xh6,WAV1 owner stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,25,292343749ca12d451fb7fffe6d959b9de2b2c2aa72c164b50b60c30539bcd9e2,2022-03-02 17:37:39,272869982829373,stake_address,stake1uxt2ggq005kfm3uwe89emy3ka2zgdtrpxfarvz6033l3fqgve6ku2,payer 3,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,26,88c41540b60dffca3a85c420c68bdce9fda70e1cefcf7e4c700df3856ee37341,2022-03-02 17:36:16,272869983000000,address,addr1vymu4620q8vqf4xsstfrk6dy72787syvezet8ujsdj2k3jsfvlx47,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,27,0583caf616649e4948da59f44d2a1026d1a41567e891f0773c80edf6702fe8de,2022-03-02 15:47:43,50725152383346,stake_address,stake1ux5rj5vpt4ctfqkwveg3zk52c2vlqau9k4jmr4gdrj70ukg6y9vml,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,28,e08ae57f3ef99f09565308601fb598c1c6c8d7de3e9c502de78d8e80ee341e5d,2022-03-02 00:33:19,3359786526867,stake_address,stake1ux5rj5vpt4ctfqkwveg3zk52c2vlqau9k4jmr4gdrj70ukg6y9vml,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,29,2d82df0d0ca2fa467d63d5c2168d847778a5728b6d5b54c75b4664e419cbfd00,2021-10-12 20:35:49,3201002190000,stake_address,stake1uya6dsjpnfxmcq2yaq43slt8fjvs28r5vaxnjuj3xc268gcm4xwjr,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,30,ec74a05b52dfb796920c5e8fd33a900425e6226b284c8292ea045c487ace9e48,2021-05-19 18:24:05,3201002400000,stake_address,stake1uya6dsjpnfxmcq2yaq43slt8fjvs28r5vaxnjuj3xc268gcm4xwjr,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,31,5a2204cc02d07c953738ff647caaf755753abccfa96ac6801331d4317ef83b9d,2021-02-04 03:28:41,3200000000000,stake_address,stake1uya6dsjpnfxmcq2yaq43slt8fjvs28r5vaxnjuj3xc268gcm4xwjr,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,32,647bb15853e8f36d17a061034f8db82efca7c4789b5144d4ae4233b724b65db0,2020-12-11 21:26:22,64328587396000,stake_address,stake1u8zvvlmjx7rqgskusfn3356w2h472r9zudnmcmff7pwhdqg44a286,,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,33,037272b29cdf70f2b9853e860b05c9a0e730844b35dfb5d4d776079b048c7c8c,2020-12-11 21:25:33,98027345258368,stake_address,stake1u8520s54w57rw6pmshw3yz2p2v5wp9g2ac846qn4wm0rx5skeefny,IOG17-ticker pledge hub,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,34,80b297b7f76829b59e17acae8cf6ac0da5c4fe4af5bc1bc1ca9982187be8d926,2020-12-11 20:45:28,108000002437613,stake_address,stake1u8520s54w57rw6pmshw3yz2p2v5wp9g2ac846qn4wm0rx5skeefny,IOG17-ticker pledge hub,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,35,ecfb3a00a21c2af3f2de7db886c85af2a56ed8ae650ad12abb116fe6e9590efd,2020-08-10 03:32:51,84000000000000,stake_address,stake1u8tl8t5pdr9qn488vc9dpehklntt55au96fkqpd8nr28qyqzr7lax,IOG20-ticker pledge stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,36,a960c8de209c56e2c783ae293773aceb23fb6965f2a51eabc180488e00fa99e1,2020-08-08 21:44:31,305527836824822,stake_address,stake1u8dmqlfv95cyr9u7gskm03cw4s7vm06jq0kctse4klk4fycpm5q4j,IOG1 chain-holder stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,37,a31dd90187eb93875581c62680bc46bdde27f2572af74da3dca13943b80c3070,2020-08-08 21:40:51,305527839016547,stake_address,stake1u8dmqlfv95cyr9u7gskm03cw4s7vm06jq0kctse4klk4fycpm5q4j,IOG1 chain-holder stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,38,9343a7221201679e9e67dd5f7e4afdb335dc61615a01fb6bfd957882b9187443,2020-08-08 20:41:31,403914243038446,stake_address,stake1u8dmqlfv95cyr9u7gskm03cw4s7vm06jq0kctse4klk4fycpm5q4j,IOG1 chain-holder stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,39,97d6c24d2282a5b704c10aa63cd0a207b2f19619793dd6abe8ed7f1bef667047,2020-08-08 20:02:31,403914343216460,stake_address,stake1u8dmqlfv95cyr9u7gskm03cw4s7vm06jq0kctse4klk4fycpm5q4j,IOG1 chain-holder stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,40,b7e712f17cd30a5bc5464a911cd02b637c6969bf0195285f17f63d36206db258,2020-08-08 19:32:51,403914443394474,stake_address,stake1u8dmqlfv95cyr9u7gskm03cw4s7vm06jq0kctse4klk4fycpm5q4j,IOG1 chain-holder stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,41,259a10abbd77edd338785afd4033e838ea430cd64ab053b497c929f5b5262aca,2020-08-08 19:31:51,512574055792488,stake_address,stake1u8dmqlfv95cyr9u7gskm03cw4s7vm06jq0kctse4klk4fycpm5q4j,IOG1 chain-holder stake,largest-input path; not exclusive provenance
13520244,635,2026-06-07 18:44:37,voucher_funding_3,02c3a6b01b8bf3b20df3d41bc904ff4a22b0a67d2c561d386d34aaa9cd4b55be,42,3e9380a97562704432dc14b976375f80abb7df333707df22784c5f7f58a10317,2020-08-08 18:59:31,512574155970502,stake_address,stake1u8dmqlfv95cyr9u7gskm03cw4s7vm06jq0kctse4klk4fycpm5q4j,IOG1 chain-holder stake,largest-input path; not exclusive provenance
