label,role,cip129_id,epoch_no,epoch_start_utc,voting_lovelace,voting_ada
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,529,2024-12-20 21:45:08+00,12719136272415,12719136.272415
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,530,2024-12-25 21:45:22+00,13287352604048,13287352.604048
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,531,2024-12-30 21:45:22+00,13412712414787,13412712.414787
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,532,2025-01-04 21:45:01+00,13582199765821,13582199.765821
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,533,2025-01-09 21:44:53+00,13958178437675,13958178.437675
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,534,2025-01-14 21:45:19+00,13928639430296,13928639.430296
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,535,2025-01-19 21:44:57+00,14072182852080,14072182.852080
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,536,2025-01-24 21:45:11+00,14085740597462,14085740.597462
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,537,2025-01-29 21:45:00+00,14353816120803,14353816.120803
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,538,2025-02-03 21:44:55+00,14524234755341,14524234.755341
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,539,2025-02-08 21:44:52+00,14407574633894,14407574.633894
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,540,2025-02-13 21:44:59+00,14528341806454,14528341.806454
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,541,2025-02-18 21:44:55+00,14383336651195,14383336.651195
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,542,2025-02-23 21:45:05+00,14380093043195,14380093.043195
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,543,2025-02-28 21:45:04+00,14308540858443,14308540.858443
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,544,2025-03-05 21:45:25+00,14318250218560,14318250.218560
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,545,2025-03-10 21:45:09+00,13929878694335,13929878.694335
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,546,2025-03-15 21:44:57+00,14179488195384,14179488.195384
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,547,2025-03-20 21:44:57+00,14194630715549,14194630.715549
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,548,2025-03-25 21:44:58+00,14465970820728,14465970.820728
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,549,2025-03-30 21:44:59+00,14421626438735,14421626.438735
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,550,2025-04-04 21:44:51+00,14239354425920,14239354.425920
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,551,2025-04-09 21:45:18+00,15017786397430,15017786.397430
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,552,2025-04-14 21:45:00+00,14975608300175,14975608.300175
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,553,2025-04-19 21:45:24+00,15288603942664,15288603.942664
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,554,2025-04-24 21:45:15+00,16997001590766,16997001.590766
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,555,2025-04-29 21:45:29+00,17115715085538,17115715.085538
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,556,2025-05-04 21:45:10+00,17031535655459,17031535.655459
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,557,2025-05-09 21:44:57+00,17064750467762,17064750.467762
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,558,2025-05-14 21:45:10+00,17276251562644,17276251.562644
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,559,2025-05-19 21:45:07+00,17209094937707,17209094.937707
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,560,2025-05-24 21:45:03+00,17257194238496,17257194.238496
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,561,2025-05-29 21:45:01+00,17822887479952,17822887.479952
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,562,2025-06-03 21:44:52+00,23009361925454,23009361.925454
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,563,2025-06-08 21:45:28+00,22910525939826,22910525.939826
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,564,2025-06-13 21:45:32+00,23104436654814,23104436.654814
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,565,2025-06-18 21:45:01+00,23253459696782,23253459.696782
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,566,2025-06-23 21:45:23+00,23321197587473,23321197.587473
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,567,2025-06-28 21:45:04+00,23549737019329,23549737.019329
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,568,2025-07-03 21:45:09+00,23501469716522,23501469.716522
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,569,2025-07-08 21:45:05+00,23477894592395,23477894.592395
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,570,2025-07-13 21:45:10+00,23370884624505,23370884.624505
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,571,2025-07-18 21:45:23+00,23541934112626,23541934.112626
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,572,2025-07-23 21:45:06+00,23310646998482,23310646.998482
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,573,2025-07-28 21:45:06+00,23222923709290,23222923.709290
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,574,2025-08-02 21:46:03+00,23512790417220,23512790.417220
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,575,2025-08-07 21:44:51+00,25653811967291,25653811.967291
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,576,2025-08-12 21:45:04+00,25720946175179,25720946.175179
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,577,2025-08-17 21:45:08+00,25938918116014,25938918.116014
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,578,2025-08-22 21:45:01+00,21097068285633,21097068.285633
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,579,2025-08-27 21:44:51+00,21097772406862,21097772.406862
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,580,2025-09-01 21:44:58+00,21124941798038,21124941.798038
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,581,2025-09-06 21:45:15+00,21128724126199,21128724.126199
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,582,2025-09-11 21:45:08+00,21435039601710,21435039.601710
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,583,2025-09-16 21:44:54+00,21341764268212,21341764.268212
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,584,2025-09-21 21:45:23+00,21082959375926,21082959.375926
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,585,2025-09-26 21:44:57+00,21475636482881,21475636.482881
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,586,2025-10-01 21:45:29+00,21468843376819,21468843.376819
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,587,2025-10-06 21:45:11+00,21638975996402,21638975.996402
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,588,2025-10-11 21:45:16+00,21515387820661,21515387.820661
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,589,2025-10-16 21:45:04+00,21683041111165,21683041.111165
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,590,2025-10-21 21:45:28+00,21683128392556,21683128.392556
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,591,2025-10-26 21:45:30+00,21684198581540,21684198.581540
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,592,2025-10-31 21:45:16+00,21666155480568,21666155.480568
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,593,2025-11-05 21:44:51+00,21992604297357,21992604.297357
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,594,2025-11-10 21:44:57+00,22012565123492,22012565.123492
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,595,2025-11-15 21:44:54+00,22165673522243,22165673.522243
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,596,2025-11-20 21:44:55+00,22491660452219,22491660.452219
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,597,2025-11-25 21:44:51+00,22616223814932,22616223.814932
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,598,2025-11-30 21:45:34+00,22769199884028,22769199.884028
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,599,2025-12-05 21:44:52+00,22980121293948,22980121.293948
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,600,2025-12-10 21:45:01+00,23017089059056,23017089.059056
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,601,2025-12-15 21:44:58+00,18389847640515,18389847.640515
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,602,2025-12-20 21:44:51+00,18836079308782,18836079.308782
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,603,2025-12-25 21:45:03+00,18823831017925,18823831.017925
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,604,2025-12-30 21:44:57+00,16687515501604,16687515.501604
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,605,2026-01-04 21:44:52+00,16108165340282,16108165.340282
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,606,2026-01-09 21:45:21+00,16106052928718,16106052.928718
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,607,2026-01-14 21:45:07+00,16086041555477,16086041.555477
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,608,2026-01-19 21:45:05+00,16156250314084,16156250.314084
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,609,2026-01-24 21:44:56+00,16347699671650,16347699.671650
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,610,2026-01-29 21:44:55+00,16503583451078,16503583.451078
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,611,2026-02-03 21:45:28+00,16610774137612,16610774.137612
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,612,2026-02-08 21:44:55+00,16609429816935,16609429.816935
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,613,2026-02-13 21:44:52+00,16741222031630,16741222.031630
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,614,2026-02-18 21:46:13+00,16690042632729,16690042.632729
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,615,2026-02-23 21:44:53+00,16722029290220,16722029.290220
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,616,2026-02-28 21:45:58+00,16788537254223,16788537.254223
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,617,2026-03-05 21:45:09+00,16955452111517,16955452.111517
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,618,2026-03-10 21:44:57+00,16734656859921,16734656.859921
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,619,2026-03-15 21:44:58+00,16796443963409,16796443.963409
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,620,2026-03-20 21:44:53+00,16476506865148,16476506.865148
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,621,2026-03-25 21:45:07+00,16447180370661,16447180.370661
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,622,2026-03-30 21:44:56+00,16492546070541,16492546.070541
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,623,2026-04-04 21:45:12+00,16591691060726,16591691.060726
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,624,2026-04-09 21:45:39+00,16618094371320,16618094.371320
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,625,2026-04-14 21:45:12+00,16830303081313,16830303.081313
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,626,2026-04-19 21:45:08+00,16837697245105,16837697.245105
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,627,2026-04-24 21:45:22+00,16739247482037,16739247.482037
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,628,2026-04-29 21:45:08+00,16675258559900,16675258.559900
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,629,2026-05-04 21:44:57+00,16708937614320,16708937.614320
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,630,2026-05-09 21:45:19+00,16729156727545,16729156.727545
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,631,2026-05-14 21:44:51+00,16794104367726,16794104.367726
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,632,2026-05-19 21:45:10+00,16793708593567,16793708.593567
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,633,2026-05-24 21:44:52+00,16828745011623,16828745.011623
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,634,2026-05-29 21:44:51+00,16706991637678,16706991.637678
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,635,2026-06-03 21:45:10+00,16893800344953,16893800.344953
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,636,2026-06-08 21:45:43+00,16649426851833,16649426.851833
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,637,2026-06-13 21:44:55+00,16721654815589,16721654.815589
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,638,2026-06-18 21:44:52+00,16726888385809,16726888.385809
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,639,2026-06-23 21:45:00+00,16797072018646,16797072.018646
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,640,2026-06-28 21:44:53+00,16988382993843,16988382.993843
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,641,2026-07-03 21:44:51+00,17073045766268,17073045.766268
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,642,2026-07-08 21:45:16+00,17004382248141,17004382.248141
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,643,2026-07-13 21:45:08+00,16949876266422,16949876.266422
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,644,2026-07-18 21:53:13+00,16998399800218,16998399.800218
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,645,2026-07-23 21:44:58+00,17341384026532,17341384.026532
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,646,2026-07-28 21:44:55+00,17476630790039,17476630.790039
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,647,2026-08-02 21:44:51+00,17398314007577,17398314.007577
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,648,2026-08-07 21:44:53+00,16920807743336,16920807.743336
chile,community7,drep15jspgw8ea9pw3w0fwyqam2lw58ulw7z6qhr8qyuah7j0yj962w7,649,2026-08-12 21:46:11+00,16739823314756,16739823.314756
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,533,2025-01-09 21:44:53+00,73732801744,73732.801744
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,534,2025-01-14 21:45:19+00,156475750055,156475.750055
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,535,2025-01-19 21:44:57+00,208680548531,208680.548531
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,536,2025-01-24 21:45:11+00,216913146997,216913.146997
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,537,2025-01-29 21:45:00+00,13963304280333,13963304.280333
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,538,2025-02-03 21:44:55+00,11971473134415,11971473.134415
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,539,2025-02-08 21:44:52+00,11973703054929,11973703.054929
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,540,2025-02-13 21:44:59+00,11968734687605,11968734.687605
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,541,2025-02-18 21:44:55+00,11992796978800,11992796.978800
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,542,2025-02-23 21:45:05+00,12129015250019,12129015.250019
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,543,2025-02-28 21:45:04+00,12021144332367,12021144.332367
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,544,2025-03-05 21:45:25+00,12685365308193,12685365.308193
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,545,2025-03-10 21:45:09+00,12685728179765,12685728.179765
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,546,2025-03-15 21:44:57+00,12691944636787,12691944.636787
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,547,2025-03-20 21:44:57+00,12979062097485,12979062.097485
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,548,2025-03-25 21:44:58+00,12976919907283,12976919.907283
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,549,2025-03-30 21:44:59+00,12970512042737,12970512.042737
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,550,2025-04-04 21:44:51+00,12973804866453,12973804.866453
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,551,2025-04-09 21:45:18+00,8192581240159,8192581.240159
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,552,2025-04-14 21:45:00+00,8198243461114,8198243.461114
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,553,2025-04-19 21:45:24+00,7503056618869,7503056.618869
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,554,2025-04-24 21:45:15+00,7721045400537,7721045.400537
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,555,2025-04-29 21:45:29+00,7700537622244,7700537.622244
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,556,2025-05-04 21:45:10+00,7703022809848,7703022.809848
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,557,2025-05-09 21:44:57+00,7708497081203,7708497.081203
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,558,2025-05-14 21:45:10+00,7703371897333,7703371.897333
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,559,2025-05-19 21:45:07+00,7704479683961,7704479.683961
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,560,2025-05-24 21:45:03+00,7704925627975,7704925.627975
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,561,2025-05-29 21:45:01+00,7738589079010,7738589.079010
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,562,2025-06-03 21:44:52+00,12843035330911,12843035.330911
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,563,2025-06-08 21:45:28+00,12780702215020,12780702.215020
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,564,2025-06-13 21:45:32+00,12783525485729,12783525.485729
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,565,2025-06-18 21:45:01+00,12063464965239,12063464.965239
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,566,2025-06-23 21:45:23+00,12066929718819,12066929.718819
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,567,2025-06-28 21:45:04+00,12072977946718,12072977.946718
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,568,2025-07-03 21:45:09+00,12076555557819,12076555.557819
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,569,2025-07-08 21:45:05+00,10769812552766,10769812.552766
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,570,2025-07-13 21:45:10+00,10775372738869,10775372.738869
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,571,2025-07-18 21:45:23+00,10773069570963,10773069.570963
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,572,2025-07-23 21:45:06+00,15817749010438,15817749.010438
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,573,2025-07-28 21:45:06+00,16741421092539,16741421.092539
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,574,2025-08-02 21:46:03+00,16685273128721,16685273.128721
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,575,2025-08-07 21:44:51+00,16954867125909,16954867.125909
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,576,2025-08-12 21:45:04+00,16958350309046,16958350.309046
clarity,community7,drep1navsrqral9w6kjy8v9kl0vpmyhzhuytaa65rmdcvnu2eg9jac55,577,2025-08-17 21:45:08+00,15255132515848,15255132.515848
