source_tip_block,source_tip_epoch,source_tip_time_utc,stake_address,pool_id_bech32,ticker_name,certificate_tx_hash,certificate_time_utc
13520244,635,2026-06-07 18:44:37,stake1u8nynuagsfkjfsjfhm57dnyzfae8e5szh4rfdxjk2drt53qwhz039,pool1mxqjlrfskhd5kql9kak06fpdh8xjwc76gec76p3taqy2qmfzs5z,IOG1,3ea76170b02d492eb65f140bd35d155011a6a1183515fcae4811b6c72232b88f,2023-03-31 14:08:43
13520244,635,2026-06-07 18:44:37,stake1u8nynuagsfkjfsjfhm57dnyzfae8e5szh4rfdxjk2drt53qwhz039,pool15cy4p3axu0m6sfrmxsp46z5cevx3ruksfwjl48730cgx24j4ydz,TECH,87e58c66cfb376ba9fd4c6039eda0a0e8ffab8ba1212567fb7a3f09bc6c467e8,2023-07-04 23:32:53
13520244,635,2026-06-07 18:44:37,stake1u8nynuagsfkjfsjfhm57dnyzfae8e5szh4rfdxjk2drt53qwhz039,pool1mxqjlrfskhd5kql9kak06fpdh8xjwc76gec76p3taqy2qmfzs5z,IOG1,53e61787fea78dad4cf2318eb00d27e62434cb04bf28278ff5a191f62fef8a5d,2023-10-05 22:25:15
13520244,635,2026-06-07 18:44:37,stake1u8nynuagsfkjfsjfhm57dnyzfae8e5szh4rfdxjk2drt53qwhz039,pool10kjjh9zfs77vzxpp4qpdxwvnh3x8zdf8qcv7pckvdhw02fu6unz,STUFF,718cdf29e5e4ed24c586a7d299315a5cc0d19848d61e0051d6f892fddbe00881,2025-04-01 20:00:44
13520244,635,2026-06-07 18:44:37,stake1u8nynuagsfkjfsjfhm57dnyzfae8e5szh4rfdxjk2drt53qwhz039,pool1mxqjlrfskhd5kql9kak06fpdh8xjwc76gec76p3taqy2qmfzs5z,IOG1,afde0f2108233b2ae1389611b49fbe4483fa936695be1e68121dcec17f4fba57,2025-12-30 15:57:45
13520244,635,2026-06-07 18:44:37,stake1u8nynuagsfkjfsjfhm57dnyzfae8e5szh4rfdxjk2drt53qwhz039,pool1wun8t7nt4daw2zgv0vj7cmwru97vsw0fccucjzuvs7y0qlc8xyv,BCW,a535e0bdb050fc80ef93ae66a4f49d81433b8cef68aad231589691c6d87a2934,2026-01-01 22:31:20
13520244,635,2026-06-07 18:44:37,stake1uy6yzwsxxc28lfms0qmpxvyz9a7y770rtcqx9y96m42cttqwvp4m5,pool1mxqjlrfskhd5kql9kak06fpdh8xjwc76gec76p3taqy2qmfzs5z,IOG1,fc171e087743588fff7fa8603a373c36ac34f4bbdc1f166000e217d08401476e,2020-12-11 07:09:51
