resolved_ip,target_port,pools,stake_ada,delegators,distinct_registered_names,tickers,pool_bech32s
142.93.157.5,6000,38,1102226639,34221,38,BTV1 BTV2 BTV3 BTV4 FGMT4 FGMT5 FGMT6 FGMT7 FGMT8 FGMT9 FGMTA FGMTB FGMTC FGMTD FGMTE FGMTF FGMTG FGMTH FGMTI FGMTJ FGMTK FGMTL FGMTM FGMTN FGMTO FGMTP FGMTQ FGMTR gjp7a LBF1 LBF2 LBF3 LBF4 LBF5 LBF6 qzsbu zzcf1,pool12582dmkl7xanxlmfnwd4fepmx4tt5kkw327mmklcjdxngwaxvh2 pool13h08lf24fjmxxg0mmuattjv8dvy0r6fc4hrqg4qmj38xsweexrv pool13z5t8wlhtf7ccc0hud8pnvpjeekjdsyn7sq69fcxf3k6kpnlm74 pool159s558a4ffhp9nqjp9dx048lphdlxjc8xmy5pcmfe4jhuxe4a2u pool15v22rpfg6qx9l0gx0m955gfv7tes0jpa9sy0gjs3a04lv6x9jdr pool17uux76nu89sauwvzuy99lnk50war63uye826sqc20a4ysekegd6 pool19yzqr3meksnvzdxh5xf6aknfhldyqdj7eaquxgcjva4mzt5kg3v pool1ah6f5h5xss3qcc5wv5smvkwsqrqz2v2v4u0pvmrrttzs6z52kx8 pool1anxttanf5g4cjgagns6cf084wq6x9k2pfygjdjyk3swf77wj2ax pool1cauj94scz5wp58defdxqqgnujaalvxe388peyv2gx79y6suzl55 pool1cpwymxe2fjr20u34f874e2q6za3razk0rttslrxqhc4tu3zxau8 pool1cunvnkjkzh2lna593sjmkylcr3r5rmxdpr8r9u6pfuer72p24x4 pool1da9msyhpfmt58vrdkk7lpzgwldvc0t7q46kvpcyvvpff7347lsp pool1dadfsnjauzhgcvz5hkrulwevpe9mk2a9rsxt24pawcy7zndhll3 pool1dzdglfergm9km74055n6c9xsp8n78ec8ztsklgxg5c5gyrfz9zc pool1enve22w67h6nm4y80cl0svc4edlm26h7ce226u5xlxq7ucawt07 pool1f2wfjqkf2wx6jq93pdck6hgmy9zgw32lmvrq9zejl7scqxjqfze pool1fuge4duc9hfgm9xvu33llsntmnfcumsyw2d0away49v8gmphfzs pool1g59d82m8c84f2ds6l50mng863h9cxfm88khxyhna2l9rzgv6030 pool1h5a30zxga37fphw3tjkp8anu3xm69a28kytceppz2prysfzfcjv pool1j4vmgapf520ul8tvwz95xsmne4alpymxpmcnf0zu5v4vz2pej34 pool1kf0c6a38vy9t7muc2jpfefdc0y6ey8386ujtn6rtly25y5yxwqf pool1l92vxagssugcsu4wyhvnjd0t6dlqjjfrxkt8v4qaucgmq8t3j3s pool1l93nkg4n5jzdsd7k33g8vsavq4ne6ka82eddt9ysnu35vy6883j pool1lfxjjg2fmaea3dnvu6wpxylrtrzq0pkgjutjesuzwem4xymtqaj pool1lvl6pfge9lgjuanu3556x29zglf6s3fw2lf2m823x9duj9gz6tu pool1m4awll97kncxpantx2cvswt3yfh0sqkhzzg7m2rstyy36udnt29 pool1mdzxt5rl2sgnehedgnl0jwk8vumsglequrap26qgg0uwg4cuq52 pool1mvtxupzcgdtslv2sw0l3f4zlhd3a69fue6gu0vhqz47w7j5zryx pool1p70svj9zrg7lgzkdn8udlslry0t27qs8r9tz9lr955v2yfna2rl pool1ra2su7cvnmr83pu9nvvz4a9carsgc9egc3e5fuk7h9pycyp5ela pool1u8f87frd3k6cy9lp4uk5faj53wfzh8smxjdpt8ua45f0x8s5v58 pool1umukx8qjyjuatw0zznvhc7ma06wl6pdc2ly50d7uv3svkkefjml pool1v96277f457qtwhuq3ma9yjlacq4mjw9h4j3jfy5rjgjru5lyxea pool1vn0mxlvhm4l8pcft3jp5pxh4nhh89qevdg2xu6s6sdqvvs4ft28 pool1w9u6rtvuzke9cq5q4x2r7g8xlt6lqmcd2tugzpjpj5w5xv0eyws pool1wm5pnu72efdcvjm34r7ykkxx2h549swddjrn6r2aqy3tvjc4l57 pool1wr79nyuty7wjgkey5vlfx9rn0x5ecxgge5mq45fpftqhye2shc0
143.110.218.20,6000,38,1102226639,34221,38,BTV1 BTV2 BTV3 BTV4 FGMT4 FGMT5 FGMT6 FGMT7 FGMT8 FGMT9 FGMTA FGMTB FGMTC FGMTD FGMTE FGMTF FGMTG FGMTH FGMTI FGMTJ FGMTK FGMTL FGMTM FGMTN FGMTO FGMTP FGMTQ FGMTR gjp7a LBF1 LBF2 LBF3 LBF4 LBF5 LBF6 qzsbu zzcf1,pool12582dmkl7xanxlmfnwd4fepmx4tt5kkw327mmklcjdxngwaxvh2 pool13h08lf24fjmxxg0mmuattjv8dvy0r6fc4hrqg4qmj38xsweexrv pool13z5t8wlhtf7ccc0hud8pnvpjeekjdsyn7sq69fcxf3k6kpnlm74 pool159s558a4ffhp9nqjp9dx048lphdlxjc8xmy5pcmfe4jhuxe4a2u pool15v22rpfg6qx9l0gx0m955gfv7tes0jpa9sy0gjs3a04lv6x9jdr pool17uux76nu89sauwvzuy99lnk50war63uye826sqc20a4ysekegd6 pool19yzqr3meksnvzdxh5xf6aknfhldyqdj7eaquxgcjva4mzt5kg3v pool1ah6f5h5xss3qcc5wv5smvkwsqrqz2v2v4u0pvmrrttzs6z52kx8 pool1anxttanf5g4cjgagns6cf084wq6x9k2pfygjdjyk3swf77wj2ax pool1cauj94scz5wp58defdxqqgnujaalvxe388peyv2gx79y6suzl55 pool1cpwymxe2fjr20u34f874e2q6za3razk0rttslrxqhc4tu3zxau8 pool1cunvnkjkzh2lna593sjmkylcr3r5rmxdpr8r9u6pfuer72p24x4 pool1da9msyhpfmt58vrdkk7lpzgwldvc0t7q46kvpcyvvpff7347lsp pool1dadfsnjauzhgcvz5hkrulwevpe9mk2a9rsxt24pawcy7zndhll3 pool1dzdglfergm9km74055n6c9xsp8n78ec8ztsklgxg5c5gyrfz9zc pool1enve22w67h6nm4y80cl0svc4edlm26h7ce226u5xlxq7ucawt07 pool1f2wfjqkf2wx6jq93pdck6hgmy9zgw32lmvrq9zejl7scqxjqfze pool1fuge4duc9hfgm9xvu33llsntmnfcumsyw2d0away49v8gmphfzs pool1g59d82m8c84f2ds6l50mng863h9cxfm88khxyhna2l9rzgv6030 pool1h5a30zxga37fphw3tjkp8anu3xm69a28kytceppz2prysfzfcjv pool1j4vmgapf520ul8tvwz95xsmne4alpymxpmcnf0zu5v4vz2pej34 pool1kf0c6a38vy9t7muc2jpfefdc0y6ey8386ujtn6rtly25y5yxwqf pool1l92vxagssugcsu4wyhvnjd0t6dlqjjfrxkt8v4qaucgmq8t3j3s pool1l93nkg4n5jzdsd7k33g8vsavq4ne6ka82eddt9ysnu35vy6883j pool1lfxjjg2fmaea3dnvu6wpxylrtrzq0pkgjutjesuzwem4xymtqaj pool1lvl6pfge9lgjuanu3556x29zglf6s3fw2lf2m823x9duj9gz6tu pool1m4awll97kncxpantx2cvswt3yfh0sqkhzzg7m2rstyy36udnt29 pool1mdzxt5rl2sgnehedgnl0jwk8vumsglequrap26qgg0uwg4cuq52 pool1mvtxupzcgdtslv2sw0l3f4zlhd3a69fue6gu0vhqz47w7j5zryx pool1p70svj9zrg7lgzkdn8udlslry0t27qs8r9tz9lr955v2yfna2rl pool1ra2su7cvnmr83pu9nvvz4a9carsgc9egc3e5fuk7h9pycyp5ela pool1u8f87frd3k6cy9lp4uk5faj53wfzh8smxjdpt8ua45f0x8s5v58 pool1umukx8qjyjuatw0zznvhc7ma06wl6pdc2ly50d7uv3svkkefjml pool1v96277f457qtwhuq3ma9yjlacq4mjw9h4j3jfy5rjgjru5lyxea pool1vn0mxlvhm4l8pcft3jp5pxh4nhh89qevdg2xu6s6sdqvvs4ft28 pool1w9u6rtvuzke9cq5q4x2r7g8xlt6lqmcd2tugzpjpj5w5xv0eyws pool1wm5pnu72efdcvjm34r7ykkxx2h549swddjrn6r2aqy3tvjc4l57 pool1wr79nyuty7wjgkey5vlfx9rn0x5ecxgge5mq45fpftqhye2shc0
148.113.208.65,6000,38,1102226639,34221,38,BTV1 BTV2 BTV3 BTV4 FGMT4 FGMT5 FGMT6 FGMT7 FGMT8 FGMT9 FGMTA FGMTB FGMTC FGMTD FGMTE FGMTF FGMTG FGMTH FGMTI FGMTJ FGMTK FGMTL FGMTM FGMTN FGMTO FGMTP FGMTQ FGMTR gjp7a LBF1 LBF2 LBF3 LBF4 LBF5 LBF6 qzsbu zzcf1,pool12582dmkl7xanxlmfnwd4fepmx4tt5kkw327mmklcjdxngwaxvh2 pool13h08lf24fjmxxg0mmuattjv8dvy0r6fc4hrqg4qmj38xsweexrv pool13z5t8wlhtf7ccc0hud8pnvpjeekjdsyn7sq69fcxf3k6kpnlm74 pool159s558a4ffhp9nqjp9dx048lphdlxjc8xmy5pcmfe4jhuxe4a2u pool15v22rpfg6qx9l0gx0m955gfv7tes0jpa9sy0gjs3a04lv6x9jdr pool17uux76nu89sauwvzuy99lnk50war63uye826sqc20a4ysekegd6 pool19yzqr3meksnvzdxh5xf6aknfhldyqdj7eaquxgcjva4mzt5kg3v pool1ah6f5h5xss3qcc5wv5smvkwsqrqz2v2v4u0pvmrrttzs6z52kx8 pool1anxttanf5g4cjgagns6cf084wq6x9k2pfygjdjyk3swf77wj2ax pool1cauj94scz5wp58defdxqqgnujaalvxe388peyv2gx79y6suzl55 pool1cpwymxe2fjr20u34f874e2q6za3razk0rttslrxqhc4tu3zxau8 pool1cunvnkjkzh2lna593sjmkylcr3r5rmxdpr8r9u6pfuer72p24x4 pool1da9msyhpfmt58vrdkk7lpzgwldvc0t7q46kvpcyvvpff7347lsp pool1dadfsnjauzhgcvz5hkrulwevpe9mk2a9rsxt24pawcy7zndhll3 pool1dzdglfergm9km74055n6c9xsp8n78ec8ztsklgxg5c5gyrfz9zc pool1enve22w67h6nm4y80cl0svc4edlm26h7ce226u5xlxq7ucawt07 pool1f2wfjqkf2wx6jq93pdck6hgmy9zgw32lmvrq9zejl7scqxjqfze pool1fuge4duc9hfgm9xvu33llsntmnfcumsyw2d0away49v8gmphfzs pool1g59d82m8c84f2ds6l50mng863h9cxfm88khxyhna2l9rzgv6030 pool1h5a30zxga37fphw3tjkp8anu3xm69a28kytceppz2prysfzfcjv pool1j4vmgapf520ul8tvwz95xsmne4alpymxpmcnf0zu5v4vz2pej34 pool1kf0c6a38vy9t7muc2jpfefdc0y6ey8386ujtn6rtly25y5yxwqf pool1l92vxagssugcsu4wyhvnjd0t6dlqjjfrxkt8v4qaucgmq8t3j3s pool1l93nkg4n5jzdsd7k33g8vsavq4ne6ka82eddt9ysnu35vy6883j pool1lfxjjg2fmaea3dnvu6wpxylrtrzq0pkgjutjesuzwem4xymtqaj pool1lvl6pfge9lgjuanu3556x29zglf6s3fw2lf2m823x9duj9gz6tu pool1m4awll97kncxpantx2cvswt3yfh0sqkhzzg7m2rstyy36udnt29 pool1mdzxt5rl2sgnehedgnl0jwk8vumsglequrap26qgg0uwg4cuq52 pool1mvtxupzcgdtslv2sw0l3f4zlhd3a69fue6gu0vhqz47w7j5zryx pool1p70svj9zrg7lgzkdn8udlslry0t27qs8r9tz9lr955v2yfna2rl pool1ra2su7cvnmr83pu9nvvz4a9carsgc9egc3e5fuk7h9pycyp5ela pool1u8f87frd3k6cy9lp4uk5faj53wfzh8smxjdpt8ua45f0x8s5v58 pool1umukx8qjyjuatw0zznvhc7ma06wl6pdc2ly50d7uv3svkkefjml pool1v96277f457qtwhuq3ma9yjlacq4mjw9h4j3jfy5rjgjru5lyxea pool1vn0mxlvhm4l8pcft3jp5pxh4nhh89qevdg2xu6s6sdqvvs4ft28 pool1w9u6rtvuzke9cq5q4x2r7g8xlt6lqmcd2tugzpjpj5w5xv0eyws pool1wm5pnu72efdcvjm34r7ykkxx2h549swddjrn6r2aqy3tvjc4l57 pool1wr79nyuty7wjgkey5vlfx9rn0x5ecxgge5mq45fpftqhye2shc0
148.113.208.69,6000,38,1102226639,34221,38,BTV1 BTV2 BTV3 BTV4 FGMT4 FGMT5 FGMT6 FGMT7 FGMT8 FGMT9 FGMTA FGMTB FGMTC FGMTD FGMTE FGMTF FGMTG FGMTH FGMTI FGMTJ FGMTK FGMTL FGMTM FGMTN FGMTO FGMTP FGMTQ FGMTR gjp7a LBF1 LBF2 LBF3 LBF4 LBF5 LBF6 qzsbu zzcf1,pool12582dmkl7xanxlmfnwd4fepmx4tt5kkw327mmklcjdxngwaxvh2 pool13h08lf24fjmxxg0mmuattjv8dvy0r6fc4hrqg4qmj38xsweexrv pool13z5t8wlhtf7ccc0hud8pnvpjeekjdsyn7sq69fcxf3k6kpnlm74 pool159s558a4ffhp9nqjp9dx048lphdlxjc8xmy5pcmfe4jhuxe4a2u pool15v22rpfg6qx9l0gx0m955gfv7tes0jpa9sy0gjs3a04lv6x9jdr pool17uux76nu89sauwvzuy99lnk50war63uye826sqc20a4ysekegd6 pool19yzqr3meksnvzdxh5xf6aknfhldyqdj7eaquxgcjva4mzt5kg3v pool1ah6f5h5xss3qcc5wv5smvkwsqrqz2v2v4u0pvmrrttzs6z52kx8 pool1anxttanf5g4cjgagns6cf084wq6x9k2pfygjdjyk3swf77wj2ax pool1cauj94scz5wp58defdxqqgnujaalvxe388peyv2gx79y6suzl55 pool1cpwymxe2fjr20u34f874e2q6za3razk0rttslrxqhc4tu3zxau8 pool1cunvnkjkzh2lna593sjmkylcr3r5rmxdpr8r9u6pfuer72p24x4 pool1da9msyhpfmt58vrdkk7lpzgwldvc0t7q46kvpcyvvpff7347lsp pool1dadfsnjauzhgcvz5hkrulwevpe9mk2a9rsxt24pawcy7zndhll3 pool1dzdglfergm9km74055n6c9xsp8n78ec8ztsklgxg5c5gyrfz9zc pool1enve22w67h6nm4y80cl0svc4edlm26h7ce226u5xlxq7ucawt07 pool1f2wfjqkf2wx6jq93pdck6hgmy9zgw32lmvrq9zejl7scqxjqfze pool1fuge4duc9hfgm9xvu33llsntmnfcumsyw2d0away49v8gmphfzs pool1g59d82m8c84f2ds6l50mng863h9cxfm88khxyhna2l9rzgv6030 pool1h5a30zxga37fphw3tjkp8anu3xm69a28kytceppz2prysfzfcjv pool1j4vmgapf520ul8tvwz95xsmne4alpymxpmcnf0zu5v4vz2pej34 pool1kf0c6a38vy9t7muc2jpfefdc0y6ey8386ujtn6rtly25y5yxwqf pool1l92vxagssugcsu4wyhvnjd0t6dlqjjfrxkt8v4qaucgmq8t3j3s pool1l93nkg4n5jzdsd7k33g8vsavq4ne6ka82eddt9ysnu35vy6883j pool1lfxjjg2fmaea3dnvu6wpxylrtrzq0pkgjutjesuzwem4xymtqaj pool1lvl6pfge9lgjuanu3556x29zglf6s3fw2lf2m823x9duj9gz6tu pool1m4awll97kncxpantx2cvswt3yfh0sqkhzzg7m2rstyy36udnt29 pool1mdzxt5rl2sgnehedgnl0jwk8vumsglequrap26qgg0uwg4cuq52 pool1mvtxupzcgdtslv2sw0l3f4zlhd3a69fue6gu0vhqz47w7j5zryx pool1p70svj9zrg7lgzkdn8udlslry0t27qs8r9tz9lr955v2yfna2rl pool1ra2su7cvnmr83pu9nvvz4a9carsgc9egc3e5fuk7h9pycyp5ela pool1u8f87frd3k6cy9lp4uk5faj53wfzh8smxjdpt8ua45f0x8s5v58 pool1umukx8qjyjuatw0zznvhc7ma06wl6pdc2ly50d7uv3svkkefjml pool1v96277f457qtwhuq3ma9yjlacq4mjw9h4j3jfy5rjgjru5lyxea pool1vn0mxlvhm4l8pcft3jp5pxh4nhh89qevdg2xu6s6sdqvvs4ft28 pool1w9u6rtvuzke9cq5q4x2r7g8xlt6lqmcd2tugzpjpj5w5xv0eyws pool1wm5pnu72efdcvjm34r7ykkxx2h549swddjrn6r2aqy3tvjc4l57 pool1wr79nyuty7wjgkey5vlfx9rn0x5ecxgge5mq45fpftqhye2shc0
188.166.104.113,6000,38,1102226639,34221,38,BTV1 BTV2 BTV3 BTV4 FGMT4 FGMT5 FGMT6 FGMT7 FGMT8 FGMT9 FGMTA FGMTB FGMTC FGMTD FGMTE FGMTF FGMTG FGMTH FGMTI FGMTJ FGMTK FGMTL FGMTM FGMTN FGMTO FGMTP FGMTQ FGMTR gjp7a LBF1 LBF2 LBF3 LBF4 LBF5 LBF6 qzsbu zzcf1,pool12582dmkl7xanxlmfnwd4fepmx4tt5kkw327mmklcjdxngwaxvh2 pool13h08lf24fjmxxg0mmuattjv8dvy0r6fc4hrqg4qmj38xsweexrv pool13z5t8wlhtf7ccc0hud8pnvpjeekjdsyn7sq69fcxf3k6kpnlm74 pool159s558a4ffhp9nqjp9dx048lphdlxjc8xmy5pcmfe4jhuxe4a2u pool15v22rpfg6qx9l0gx0m955gfv7tes0jpa9sy0gjs3a04lv6x9jdr pool17uux76nu89sauwvzuy99lnk50war63uye826sqc20a4ysekegd6 pool19yzqr3meksnvzdxh5xf6aknfhldyqdj7eaquxgcjva4mzt5kg3v pool1ah6f5h5xss3qcc5wv5smvkwsqrqz2v2v4u0pvmrrttzs6z52kx8 pool1anxttanf5g4cjgagns6cf084wq6x9k2pfygjdjyk3swf77wj2ax pool1cauj94scz5wp58defdxqqgnujaalvxe388peyv2gx79y6suzl55 pool1cpwymxe2fjr20u34f874e2q6za3razk0rttslrxqhc4tu3zxau8 pool1cunvnkjkzh2lna593sjmkylcr3r5rmxdpr8r9u6pfuer72p24x4 pool1da9msyhpfmt58vrdkk7lpzgwldvc0t7q46kvpcyvvpff7347lsp pool1dadfsnjauzhgcvz5hkrulwevpe9mk2a9rsxt24pawcy7zndhll3 pool1dzdglfergm9km74055n6c9xsp8n78ec8ztsklgxg5c5gyrfz9zc pool1enve22w67h6nm4y80cl0svc4edlm26h7ce226u5xlxq7ucawt07 pool1f2wfjqkf2wx6jq93pdck6hgmy9zgw32lmvrq9zejl7scqxjqfze pool1fuge4duc9hfgm9xvu33llsntmnfcumsyw2d0away49v8gmphfzs pool1g59d82m8c84f2ds6l50mng863h9cxfm88khxyhna2l9rzgv6030 pool1h5a30zxga37fphw3tjkp8anu3xm69a28kytceppz2prysfzfcjv pool1j4vmgapf520ul8tvwz95xsmne4alpymxpmcnf0zu5v4vz2pej34 pool1kf0c6a38vy9t7muc2jpfefdc0y6ey8386ujtn6rtly25y5yxwqf pool1l92vxagssugcsu4wyhvnjd0t6dlqjjfrxkt8v4qaucgmq8t3j3s pool1l93nkg4n5jzdsd7k33g8vsavq4ne6ka82eddt9ysnu35vy6883j pool1lfxjjg2fmaea3dnvu6wpxylrtrzq0pkgjutjesuzwem4xymtqaj pool1lvl6pfge9lgjuanu3556x29zglf6s3fw2lf2m823x9duj9gz6tu pool1m4awll97kncxpantx2cvswt3yfh0sqkhzzg7m2rstyy36udnt29 pool1mdzxt5rl2sgnehedgnl0jwk8vumsglequrap26qgg0uwg4cuq52 pool1mvtxupzcgdtslv2sw0l3f4zlhd3a69fue6gu0vhqz47w7j5zryx pool1p70svj9zrg7lgzkdn8udlslry0t27qs8r9tz9lr955v2yfna2rl pool1ra2su7cvnmr83pu9nvvz4a9carsgc9egc3e5fuk7h9pycyp5ela pool1u8f87frd3k6cy9lp4uk5faj53wfzh8smxjdpt8ua45f0x8s5v58 pool1umukx8qjyjuatw0zznvhc7ma06wl6pdc2ly50d7uv3svkkefjml pool1v96277f457qtwhuq3ma9yjlacq4mjw9h4j3jfy5rjgjru5lyxea pool1vn0mxlvhm4l8pcft3jp5pxh4nhh89qevdg2xu6s6sdqvvs4ft28 pool1w9u6rtvuzke9cq5q4x2r7g8xlt6lqmcd2tugzpjpj5w5xv0eyws pool1wm5pnu72efdcvjm34r7ykkxx2h549swddjrn6r2aqy3tvjc4l57 pool1wr79nyuty7wjgkey5vlfx9rn0x5ecxgge5mq45fpftqhye2shc0
35.207.166.173,6000,38,1102226639,34221,38,BTV1 BTV2 BTV3 BTV4 FGMT4 FGMT5 FGMT6 FGMT7 FGMT8 FGMT9 FGMTA FGMTB FGMTC FGMTD FGMTE FGMTF FGMTG FGMTH FGMTI FGMTJ FGMTK FGMTL FGMTM FGMTN FGMTO FGMTP FGMTQ FGMTR gjp7a LBF1 LBF2 LBF3 LBF4 LBF5 LBF6 qzsbu zzcf1,pool12582dmkl7xanxlmfnwd4fepmx4tt5kkw327mmklcjdxngwaxvh2 pool13h08lf24fjmxxg0mmuattjv8dvy0r6fc4hrqg4qmj38xsweexrv pool13z5t8wlhtf7ccc0hud8pnvpjeekjdsyn7sq69fcxf3k6kpnlm74 pool159s558a4ffhp9nqjp9dx048lphdlxjc8xmy5pcmfe4jhuxe4a2u pool15v22rpfg6qx9l0gx0m955gfv7tes0jpa9sy0gjs3a04lv6x9jdr pool17uux76nu89sauwvzuy99lnk50war63uye826sqc20a4ysekegd6 pool19yzqr3meksnvzdxh5xf6aknfhldyqdj7eaquxgcjva4mzt5kg3v pool1ah6f5h5xss3qcc5wv5smvkwsqrqz2v2v4u0pvmrrttzs6z52kx8 pool1anxttanf5g4cjgagns6cf084wq6x9k2pfygjdjyk3swf77wj2ax pool1cauj94scz5wp58defdxqqgnujaalvxe388peyv2gx79y6suzl55 pool1cpwymxe2fjr20u34f874e2q6za3razk0rttslrxqhc4tu3zxau8 pool1cunvnkjkzh2lna593sjmkylcr3r5rmxdpr8r9u6pfuer72p24x4 pool1da9msyhpfmt58vrdkk7lpzgwldvc0t7q46kvpcyvvpff7347lsp pool1dadfsnjauzhgcvz5hkrulwevpe9mk2a9rsxt24pawcy7zndhll3 pool1dzdglfergm9km74055n6c9xsp8n78ec8ztsklgxg5c5gyrfz9zc pool1enve22w67h6nm4y80cl0svc4edlm26h7ce226u5xlxq7ucawt07 pool1f2wfjqkf2wx6jq93pdck6hgmy9zgw32lmvrq9zejl7scqxjqfze pool1fuge4duc9hfgm9xvu33llsntmnfcumsyw2d0away49v8gmphfzs pool1g59d82m8c84f2ds6l50mng863h9cxfm88khxyhna2l9rzgv6030 pool1h5a30zxga37fphw3tjkp8anu3xm69a28kytceppz2prysfzfcjv pool1j4vmgapf520ul8tvwz95xsmne4alpymxpmcnf0zu5v4vz2pej34 pool1kf0c6a38vy9t7muc2jpfefdc0y6ey8386ujtn6rtly25y5yxwqf pool1l92vxagssugcsu4wyhvnjd0t6dlqjjfrxkt8v4qaucgmq8t3j3s pool1l93nkg4n5jzdsd7k33g8vsavq4ne6ka82eddt9ysnu35vy6883j pool1lfxjjg2fmaea3dnvu6wpxylrtrzq0pkgjutjesuzwem4xymtqaj pool1lvl6pfge9lgjuanu3556x29zglf6s3fw2lf2m823x9duj9gz6tu pool1m4awll97kncxpantx2cvswt3yfh0sqkhzzg7m2rstyy36udnt29 pool1mdzxt5rl2sgnehedgnl0jwk8vumsglequrap26qgg0uwg4cuq52 pool1mvtxupzcgdtslv2sw0l3f4zlhd3a69fue6gu0vhqz47w7j5zryx pool1p70svj9zrg7lgzkdn8udlslry0t27qs8r9tz9lr955v2yfna2rl pool1ra2su7cvnmr83pu9nvvz4a9carsgc9egc3e5fuk7h9pycyp5ela pool1u8f87frd3k6cy9lp4uk5faj53wfzh8smxjdpt8ua45f0x8s5v58 pool1umukx8qjyjuatw0zznvhc7ma06wl6pdc2ly50d7uv3svkkefjml pool1v96277f457qtwhuq3ma9yjlacq4mjw9h4j3jfy5rjgjru5lyxea pool1vn0mxlvhm4l8pcft3jp5pxh4nhh89qevdg2xu6s6sdqvvs4ft28 pool1w9u6rtvuzke9cq5q4x2r7g8xlt6lqmcd2tugzpjpj5w5xv0eyws pool1wm5pnu72efdcvjm34r7ykkxx2h549swddjrn6r2aqy3tvjc4l57 pool1wr79nyuty7wjgkey5vlfx9rn0x5ecxgge5mq45fpftqhye2shc0
35.215.37.224,6000,38,1102226639,34221,38,BTV1 BTV2 BTV3 BTV4 FGMT4 FGMT5 FGMT6 FGMT7 FGMT8 FGMT9 FGMTA FGMTB FGMTC FGMTD FGMTE FGMTF FGMTG FGMTH FGMTI FGMTJ FGMTK FGMTL FGMTM FGMTN FGMTO FGMTP FGMTQ FGMTR gjp7a LBF1 LBF2 LBF3 LBF4 LBF5 LBF6 qzsbu zzcf1,pool12582dmkl7xanxlmfnwd4fepmx4tt5kkw327mmklcjdxngwaxvh2 pool13h08lf24fjmxxg0mmuattjv8dvy0r6fc4hrqg4qmj38xsweexrv pool13z5t8wlhtf7ccc0hud8pnvpjeekjdsyn7sq69fcxf3k6kpnlm74 pool159s558a4ffhp9nqjp9dx048lphdlxjc8xmy5pcmfe4jhuxe4a2u pool15v22rpfg6qx9l0gx0m955gfv7tes0jpa9sy0gjs3a04lv6x9jdr pool17uux76nu89sauwvzuy99lnk50war63uye826sqc20a4ysekegd6 pool19yzqr3meksnvzdxh5xf6aknfhldyqdj7eaquxgcjva4mzt5kg3v pool1ah6f5h5xss3qcc5wv5smvkwsqrqz2v2v4u0pvmrrttzs6z52kx8 pool1anxttanf5g4cjgagns6cf084wq6x9k2pfygjdjyk3swf77wj2ax pool1cauj94scz5wp58defdxqqgnujaalvxe388peyv2gx79y6suzl55 pool1cpwymxe2fjr20u34f874e2q6za3razk0rttslrxqhc4tu3zxau8 pool1cunvnkjkzh2lna593sjmkylcr3r5rmxdpr8r9u6pfuer72p24x4 pool1da9msyhpfmt58vrdkk7lpzgwldvc0t7q46kvpcyvvpff7347lsp pool1dadfsnjauzhgcvz5hkrulwevpe9mk2a9rsxt24pawcy7zndhll3 pool1dzdglfergm9km74055n6c9xsp8n78ec8ztsklgxg5c5gyrfz9zc pool1enve22w67h6nm4y80cl0svc4edlm26h7ce226u5xlxq7ucawt07 pool1f2wfjqkf2wx6jq93pdck6hgmy9zgw32lmvrq9zejl7scqxjqfze pool1fuge4duc9hfgm9xvu33llsntmnfcumsyw2d0away49v8gmphfzs pool1g59d82m8c84f2ds6l50mng863h9cxfm88khxyhna2l9rzgv6030 pool1h5a30zxga37fphw3tjkp8anu3xm69a28kytceppz2prysfzfcjv pool1j4vmgapf520ul8tvwz95xsmne4alpymxpmcnf0zu5v4vz2pej34 pool1kf0c6a38vy9t7muc2jpfefdc0y6ey8386ujtn6rtly25y5yxwqf pool1l92vxagssugcsu4wyhvnjd0t6dlqjjfrxkt8v4qaucgmq8t3j3s pool1l93nkg4n5jzdsd7k33g8vsavq4ne6ka82eddt9ysnu35vy6883j pool1lfxjjg2fmaea3dnvu6wpxylrtrzq0pkgjutjesuzwem4xymtqaj pool1lvl6pfge9lgjuanu3556x29zglf6s3fw2lf2m823x9duj9gz6tu pool1m4awll97kncxpantx2cvswt3yfh0sqkhzzg7m2rstyy36udnt29 pool1mdzxt5rl2sgnehedgnl0jwk8vumsglequrap26qgg0uwg4cuq52 pool1mvtxupzcgdtslv2sw0l3f4zlhd3a69fue6gu0vhqz47w7j5zryx pool1p70svj9zrg7lgzkdn8udlslry0t27qs8r9tz9lr955v2yfna2rl pool1ra2su7cvnmr83pu9nvvz4a9carsgc9egc3e5fuk7h9pycyp5ela pool1u8f87frd3k6cy9lp4uk5faj53wfzh8smxjdpt8ua45f0x8s5v58 pool1umukx8qjyjuatw0zznvhc7ma06wl6pdc2ly50d7uv3svkkefjml pool1v96277f457qtwhuq3ma9yjlacq4mjw9h4j3jfy5rjgjru5lyxea pool1vn0mxlvhm4l8pcft3jp5pxh4nhh89qevdg2xu6s6sdqvvs4ft28 pool1w9u6rtvuzke9cq5q4x2r7g8xlt6lqmcd2tugzpjpj5w5xv0eyws pool1wm5pnu72efdcvjm34r7ykkxx2h549swddjrn6r2aqy3tvjc4l57 pool1wr79nyuty7wjgkey5vlfx9rn0x5ecxgge5mq45fpftqhye2shc0
